llm_question,response,context,topic_key,expected_output
میں یہاں آپ کے استعمال کرتے ہوئے معاکساتِ عظام کے دواوں کے بارے میں کچھ سوالات پوچنے کے لیے ہوں۔ کیا یہ تھیک ہے؟,ٹھیک ہے، لیکن آپ کو یہ جاننا چاہئے کہ میرا گینرل پریکٹیشنر نے میری دوا عوض کر دی ہے کیونکہ مجھے کچھ سائیڈ ایفیکٹس تھے۔,Has your GP tried you on a different medication or referred you back to the hospital?,llm-fracture-liaison-service@1.0.0,TRUE
میں یہاں آپ کے استعمال کرتے ہوئے معاکساتِ عظام کے دواوں کے بارے میں کچھ سوالات پوچنے کے لیے ہوں۔ کیا یہ تھیک ہے؟,"""""""
ہاں، میں سب پیلے کے تبلیز لیتा ہوں، صبح کھانے سے پہلے اور سب کچھ، میں اس بات کے بارے میں بہت محنتی رہا ہوں۔
""""""",Do you take the tablet first thing in the morning after an overnight fast? - you should take it after an overnight fast.,llm-fracture-liaison-service@1.0.0,TRUE
میں یہاں آپ کے استعمال کرتے ہوئے معاکساتِ عظام کے دواوں کے بارے میں کچھ سوالات پوچنے کے لیے ہوں۔ کیا یہ تھیک ہے؟,جی ہاں، میرے پاس کچھ سوالات ہیں,Do you take the tablet first thing in the morning after an overnight fast? - you should take it after an overnight fast.,llm-fracture-liaison-service@1.0.0,FALSE
میں یہاں آپ کے استعمال کرتے ہوئے معاکساتِ عظام کے دواوں کے بارے میں کچھ سوالات پوچنے کے لیے ہوں۔ کیا یہ تھیک ہے؟,"""""""
یقیناً، یہ بھی ٹھیک ہے
""""""",Do you remain sitting or standing for 30 minutes after taking the tablet?,llm-fracture-liaison-service@1.0.0,FALSE
کیا آپ کو رجسٹریشن کے بعد کسی بڑی صحت کی مسئلہ (مثلاً دل کا دھماکہ یا سر کا دھماکہ) سے گزرنا پडا ہے؟,میں کے پاس دل کا دھماکا ہو گیا تھا کیونکہ,details about what were the major health events?,llm-gynaecology-waitlist@1.0.0,TRUE
کیا آپ کو رجسٹریشن کے بعد کسی بڑی صحت کی مسئلہ (مثلاً دل کا دھماکہ یا سر کا دھماکہ) سے گزرنا پडا ہے؟,"""""""
ہاں، میں ایک ہفتہ تک مراقبہ کے لیے اسپتال میں رہنا پڑا ہے
""""""",details about what were the major health events?,llm-gynaecology-waitlist@1.0.0,FALSE
کیا آپ کو رجسٹریشن کے بعد کسی بڑی صحت کی مسئلہ (مثلاً دل کا دھماکہ یا سر کا دھماکہ) سے گزرنا پडا ہے؟,"""""""
ہاں مہربانی کریں
""""""",details about what were the major health events?,llm-gynaecology-waitlist@1.0.0,FALSE
کیا آپ کو رجسٹریشن کے بعد کسی بڑی صحت کی مسئلہ (مثلاً دل کا دھماکہ یا سر کا دھماکہ) سے گزرنا پडا ہے؟,"""""""
اہاں ہاں
""""""",details about what were the major health events?,llm-gynaecology-waitlist@1.0.0,FALSE
"""""""
آپ کو آخر میں دیکھا جانا سے بہتر یا بری طرح کسی نئی حالت میں تبدیل ہو گئے ہیں؟
""""""","""""""
ہاں، میری سرگرداس بہت زیادہ بد تر ہو گئی ہے۔
""""""",details about how have your symptoms changed?,llm-gynaecology-waitlist@1.0.0,TRUE
"""""""
آپ کو آخر میں دیکھا جانا سے بہتر یا بری طرح کسی نئی حالت میں تبدیل ہو گئے ہیں؟
""""""",ہاں۔,details about how have your symptoms changed?,llm-gynaecology-waitlist@1.0.0,FALSE
"""""""
آپ کو آخر میں دیکھا جانا سے بہتر یا بری طرح کسی نئی حالت میں تبدیل ہو گئے ہیں؟
""""""","""""""
ہاں میں نے، میرے کو کوئی انسان دیکھنا ہی چاہئے
""""""",details about how have your symptoms changed?,llm-gynaecology-waitlist@1.0.0,FALSE
کیا آپ نے کسی نئی یا زیادہ تبدیل ہوئی سانس لینے کی مشکل کا تجربہ کیا ہے؟,"""""""
ہاں
""""""",Does it happen at rest or only when moving?,llm-heart-failure-triage@1.0.0,FALSE
کیا آپ نے کسی نئی یا زیادہ تبدیل ہوئی سانس لینے کی مشکل کا تجربہ کیا ہے؟,یہ بیکار گرہ گئی ہے,Does it happen at rest or only when moving?,llm-heart-failure-triage@1.0.0,FALSE
کیا آپ نے کسی نئی یا زیادہ تبدیل ہوئی سانس لینے کی مشکل کا تجربہ کیا ہے؟,"""""""
ہاں، خاص طور پر جب میں چلتا ہوں
""""""",Does it happen at rest or only when moving?,llm-heart-failure-triage@1.0.0,TRUE
کیا آپ نے کسی نئی یا زیادہ تبدیل ہوئی سانس لینے کی مشکل کا تجربہ کیا ہے؟,"""""""
ہاں
""""""",Is it getting worse over time?,llm-heart-failure-triage@1.0.0,FALSE
کیا آپ نے کسی نئی یا زیادہ تبدیل ہوئی سانس لینے کی مشکل کا تجربہ کیا ہے؟,"""""""
ہاں، میں ہمیشہ فُلپ ہوتا ہوں
""""""",Is it getting worse over time?,llm-heart-failure-triage@1.0.0,FALSE
کیا آپ نے کسی نئی یا زیادہ تبدیل ہوئی سانس لینے کی مشکل کا تجربہ کیا ہے؟,"""""""
ہاں اور میں سوچتا ہوں کہ یہ بڑھتے جا رہا ہے
""""""",Is it getting worse over time?,llm-heart-failure-triage@1.0.0,TRUE
"""""""
میں آپ کے دل کی حالت کا تعین کرنا چاہتا ہوں۔ آپ نے اخیر میں کیسے محسوس کیا ہے؟
""""""","""""""
میں اتنا تھکا ہو گیا ہوں کہ میں گھر سے بھی نہیں نکل سکتا
""""""",Is the fatigue affecting your daily activities?,llm-heart-failure-triage@1.0.0,TRUE
"""""""
میں آپ کے دل کی حالت کا تعین کرنا چاہتا ہوں۔ آپ نے اخیر میں کیسے محسوس کیا ہے؟
""""""",میں بہت تھکا ہوں,Is the fatigue affecting your daily activities?,llm-heart-failure-triage@1.0.0,FALSE
"""""""
میں آپ کے دل کی حالت کا تعین کرنا چاہتا ہوں۔ آپ نے اخیر میں کیسے محسوس کیا ہے؟
""""""",میں اخیراً بہت برا ہو گیا ہوں۔,What were the reasons you visited the doctor or nurse for?,llm-heart-failure-triage@1.0.0,FALSE
"""""""
میں آپ کے دل کی حالت کا تعین کرنا چاہتا ہوں۔ آپ نے اخیر میں کیسے محسوس کیا ہے؟
""""""","""""""
ثیک نہیں، میرا دیابیٹس بہت زیادہ ہو گیا تھا اور میں اپنے گنرل پریکٹیشنر کا دورہ کرنا پڑا
""""""",What were the reasons you visited the doctor or nurse for?,llm-heart-failure-triage@1.0.0,TRUE
کیا آپ کو پیٹ میں درد، ناامنی یا فولنگ کا مسئلہ ہوا ہے؟,"""""""
ہاں، تقریبا ایک سال سے۔
""""""",Has this lasted for at least 6 weeks?,llm-ibd-screening@1.0.0,TRUE
کیا آپ کو پیٹ میں درد، ناامنی یا فولنگ کا مسئلہ ہوا ہے؟,ہاں۔,Has this lasted for at least 6 weeks?,llm-ibd-screening@1.0.0,FALSE
کیا آپ کو پیٹ میں درد، ناامنی یا فولنگ کا مسئلہ ہوا ہے؟,"""""""
ہاں، درد کسی طرح آتا ہے اور جاتا ہے۔ کچھ دن میں ٹھیک ہو جातا ہوں۔
""""""",Is the pain persistent or does it come and go?,llm-ibd-screening@1.0.0,TRUE
کیا آپ کو پیٹ میں درد، ناامنی یا فولنگ کا مسئلہ ہوا ہے؟,"""""""
ہاں میں نے کچھ درد محسوس کیے ہیں
""""""",Is the pain persistent or does it come and go?,llm-ibd-screening@1.0.0,FALSE
"کیا آپ نے رات کو بھی شامل ہو کر پیپچن کا مختصر وقت تجربہ کیا ہے؟

Note: The term ""diarrhoea"" is translated as ""پیپچن"" in Urdu, which is commonly used to describe the condition. However, it's worth noting that ""ڈائریہ"" is also sometimes used. If you prefer, I can use ""ڈائریہ"" instead. Let me know!","""""""
ہاں، اور اس میں کچھ خون بھی ہے جو فیکر کا باعث ہے
""""""",Have you noticed any blood or mucus in your stool?,llm-ibd-screening@1.0.0,TRUE
"کیا آپ نے رات کو بھی شامل ہو کر پیپچن کا مختصر وقت تجربہ کیا ہے؟

Note: The term ""diarrhoea"" is translated as ""پیپچن"" in Urdu, which is commonly used to describe the condition. However, it's worth noting that ""ڈائریہ"" is also sometimes used. If you prefer, I can use ""ڈائریہ"" instead. Let me know!","""""""
ہاں، بہت پانی دار، چاہے رات کو بھی۔
""""""",Have you noticed any blood or mucus in your stool?,llm-ibd-screening@1.0.0,FALSE
"کیا آپ نے رات کو بھی شامل ہو کر پیپچن کا مختصر وقت تجربہ کیا ہے؟

Note: The term ""diarrhoea"" is translated as ""پیپچن"" in Urdu, which is commonly used to describe the condition. However, it's worth noting that ""ڈائریہ"" is also sometimes used. If you prefer, I can use ""ڈائریہ"" instead. Let me know!","""""""
ہاں، بہت زیادہ پیپچاس
""""""",Have you noticed any blood or mucus in your stool?,llm-ibd-screening@1.0.0,FALSE
"""""""
اس سوال کے لئے، میں آپ سے ایک سادہ ٹیسٹ کرنا پوچھوں گا۔ کیا آپ کیا کر سکتے ہیں کہ کھڑے ہو جائیں اور اپنی دوسری ہاتھ کو آپ کے عمل کردہ فگرن (گروین) میں مflate کر دیں۔ اب کرپا کرتے ہوئے فون رکھ دیں اور اس ہاتھ کو اپی مونث تک لے جائیں اور بھونا شروع کر دیں۔ جب آپ نے یہ کام کر لیا ہو تو مجھے بتائیں اور میں آپ سے پوچھوں گا کہ کیا آپ نے کوئی محسوس کیا۔
""""""","""""""
ہاں، میں اسے گولہ جامہ کر سکتا ہوں جب میں ایسا کرتا ہوں
""""""",Did you feel anything in your operated groin?,llm-hernia-postop-check@1.0.0,TRUE
"""""""
اس سوال کے لئے، میں آپ سے ایک سادہ ٹیسٹ کرنا پوچھوں گا۔ کیا آپ کیا کر سکتے ہیں کہ کھڑے ہو جائیں اور اپنی دوسری ہاتھ کو آپ کے عمل کردہ فگرن (گروین) میں مflate کر دیں۔ اب کرپا کرتے ہوئے فون رکھ دیں اور اس ہاتھ کو اپی مونث تک لے جائیں اور بھونا شروع کر دیں۔ جب آپ نے یہ کام کر لیا ہو تو مجھے بتائیں اور میں آپ سے پوچھوں گا کہ کیا آپ نے کوئی محسوس کیا۔
""""""","""""""
میں نے کیا ہے
""""""",Did you feel anything in your operated groin?,llm-hernia-postop-check@1.0.0,FALSE
"""""""
اس سوال کے لئے، میں آپ سے ایک سادہ ٹیسٹ کرنا پوچھوں گا۔ کیا آپ کیا کر سکتے ہیں کہ کھڑے ہو جائیں اور اپنی دوسری ہاتھ کو آپ کے عمل کردہ فگرن (گروین) میں مflate کر دیں۔ اب کرپا کرتے ہوئے فون رکھ دیں اور اس ہاتھ کو اپی مونث تک لے جائیں اور بھونا شروع کر دیں۔ جب آپ نے یہ کام کر لیا ہو تو مجھے بتائیں اور میں آپ سے پوچھوں گا کہ کیا آپ نے کوئی محسوس کیا۔
""""""",ٹھیک ہے,Did you feel anything in your operated groin?,llm-hernia-postop-check@1.0.0,FALSE
کیا آپ معاون دوا جیسے پرscriptن کی دوا یا کنٹر آف کنٹر کی دوا سے متعلق کوئی معمولی دوا لے رہے ہیں؟,"""""""
ہاں
""""""",Have you been advised to adjust or stop any medications before this procedure?,llm-preop-hvlc@1.0.0,FALSE
کیا آپ کو پہلے عام اینیسذیا یا سیڈیشن دی گئی تھی؟,"""""""
ہاں میں نے اسے جلد ہی حاصل کیا ہے، یہ بہت بہتر گزر گیا
""""""",Issues or complications with sedation or anaesthesia?,llm-preop-hvlc@1.0.0,TRUE
کیا آپ کو پہلے عام اینیسذیا یا سیڈیشن دی گئی تھی؟,"""""""
ہاں میں ہوں
""""""",Issues or complications with sedation or anaesthesia?,llm-preop-hvlc@1.0.0,FALSE
کیا آپ کسی خون پتلا کن دوا (مثلاً وارفارین، اپیکسابن، ریواروکسان، کلوپڈوگریل یا اسپرین) کا استعمال کر رہے ہیں؟,"""""""
ہاں میں وارفارین کا استعمال کرتا ہوں
""""""",What blood thinners do you take?,llm-cataract-pre-assessment@1.0.0,TRUE
کیا آپ کسی خون پتلا کن دوا (مثلاً وارفارین، اپیکسابن، ریواروکسان، کلوپڈوگریل یا اسپرین) کا استعمال کر رہے ہیں؟,"""""""
ہاں
""""""",What blood thinners do you take?,llm-cataract-pre-assessment@1.0.0,FALSE
کیا آپ کے پاس کوئی معلوم ایلرجیاں ہیں، جن میں دواوں کی ایلرجی (مثلاً آنتی بائیوٹکس، لیٹیکس یا ایناستھیسیا ایجنس) بھی شامل ہو سکتی ہیں؟,"میں لیٹکس سے علاج ہو گیا ہوں

(Note: The correct translation should be ""میں لیٹکس سے الارژنی ہوں"" which means ""I am allergic to latex."")",What are you allergic to?,llm-preop-hvlc@1.0.0,TRUE
کیا آپ کے پاس کوئی معلوم ایلرجیاں ہیں، جن میں دواوں کی ایلرجی (مثلاً آنتی بائیوٹکس، لیٹیکس یا ایناستھیسیا ایجنس) بھی شامل ہو سکتی ہیں؟,"""""""
ہاں میرے پاس کچھ علاج کی ضرورت ہیں
""""""

Note: The translation provided is not accurate as ""allergies"" should be translated to ""الرجی"" (alraji) in Urdu. Here is the correct translation:

""""""
ہاں میرے پاس کچھ الرجیاں ہیں
""""""",What are you allergic to?,llm-preop-hvlc@1.0.0,FALSE
کیا آپ کے پاس کوئی معلوم ایلرجیاں ہیں، جن میں دواوں کی ایلرجی (مثلاً آنتی بائیوٹکس، لیٹیکس یا ایناستھیسیا ایجنس) بھی شامل ہو سکتی ہیں؟,پینیسیلین,What are you allergic to?,llm-preop-hvlc@1.0.0,TRUE
کیا آپ کے پاس کسی بھی مहتوی طبی تاریخ، جن میں مستقل بیماریاں یا پہلے کی سرجریاں شامل ہوں، کے بارے میں ٹیم کو مطلع کرنا چاہئے؟,"""""""
ہاں، میں نے اب تک میرا جانبازو جوڑا تبدیل کر دیا ہے، لگ بھگ 6 ماہ پہلے
""""""",What previous surgeries have you had?,llm-preop-hvlc@1.0.0,TRUE
کیا آپ کے پاس کسی بھی مहتوی طبی تاریخ، جن میں مستقل بیماریاں یا پہلے کی سرجریاں شامل ہوں، کے بارے میں ٹیم کو مطلع کرنا چاہئے؟,"""""""
ہاں میں نے کچھ کام کر لیے ہیں
""""""",What previous surgeries have you had?,llm-preop-hvlc@1.0.0,FALSE
میں آپ کی بار بار ہونے والی میوں کی سازش کی تاریخ کے بارے میں بات کرنے آیا ہوں۔ آپ کیا کرتے ہیں؟,میں تھا، لیکن پانی گذارنے کے دوران میرے پاس جلا نے اور سوچنے والے درد ہوتے ہیں,Have you had burning or stinging when or after passing urine?,llm-uti-recurrent-triage@1.0.0,TRUE
میں آپ کی بار بار ہونے والی میوں کی سازش کی تاریخ کے بارے میں بات کرنے آیا ہوں۔ آپ کیا کرتے ہیں؟,میں تھاہر ہوں، لیکن میرے کسی طرح بار بار پیسہ کرنے کا مسئلہ ہے,Have you had burning or stinging when or after passing urine?,llm-uti-recurrent-triage@1.0.0,FALSE
میں آپ کی بار بار ہونے والی میوں کی سازش کی تاریخ کے بارے میں بات کرنے آیا ہوں۔ آپ کیا کرتے ہیں؟,میں تھاہر ہوں، لیکن میرے کسی طرح بار بار پیسہ کرنے کا مسئلہ ہے,Do you rush to the toilet?,llm-uti-recurrent-triage@1.0.0,FALSE
میں آپ کی بار بار ہونے والی میوں کی سازش کی تاریخ کے بارے میں بات کرنے آیا ہوں۔ آپ کیا کرتے ہیں؟,میں تھاہر ہوں، لیکن میرے کسی طرح بار بار پیسہ کرنے کا مسئلہ ہے,Do you pass urine frequently?,llm-uti-recurrent-triage@1.0.0,TRUE
میں آپ کی بار بار ہونے والی میوں کی سازش کی تاریخ کے بارے میں بات کرنے آیا ہوں۔ آپ کیا کرتے ہیں؟,میں تھا، لیکن پانی گذارنے کے دوران میرے پاس جلا نے اور سوچنے والے درد ہوتے ہیں,Do you pass urine frequently?,llm-uti-recurrent-triage@1.0.0,FALSE
آپ کو میچھلے کی سماج کے دوران کیا کیا علامات ملتے ہیں؟,"""""""
یہ ہمیشہ جلا دیتا ہے
""""""",Have you had burning or stinging when or after passing urine?,llm-uti-recurrent-triage@1.0.0,TRUE
آپ کو میچھلے کی سماج کے دوران کیا کیا علامات ملتے ہیں؟,"""""""
یہ زیادہ تر اس کی ضرورت ہے کہ بہت زیادہ بار جانا ہو
""""""",Have you had burning or stinging when or after passing urine?,llm-uti-recurrent-triage@1.0.0,FALSE
آپ کو میچھلے کی سماج کے دوران کیا کیا علامات ملتے ہیں؟,"""""""
یہ زیادہ تر اس کی ضرورت ہے کہ بہت زیادہ بار جانا ہو
""""""",Do you pass urine frequently?,llm-uti-recurrent-triage@1.0.0,TRUE
آپ کو میچھلے کی سماج کے دوران کیا کیا علامات ملتے ہیں؟,"""""""
یہ ہمیشہ جلا دیتا ہے
""""""",Do you pass urine frequently?,llm-uti-recurrent-triage@1.0.0,FALSE
آپ کو میچھلے کی سماج کے دوران کیا کیا علامات ملتے ہیں؟,میں تویلٹ جانے کا عجلا کرنا چاہتا ہوں۔,Do you pass urine frequently?,llm-uti-recurrent-triage@1.0.0,FALSE
تو آپ کو درد محسوس ہوتا ہے جس کے ساتھ سرخی بھی ہے، ہم۔ میں اس کا ذکر کرتا ہوں۔ کیا آپ کا چشمہ اب درد مند ہے؟,"""""""
اور یہ بھی تکلیف دہ ہے
""""""",frequency of pain - some of the time or all the time,llm-cataract@1.0.0,FALSE
"""""""
شکریہ، میں آپ کے وژن کے بارے میں پوچھنا چاہتا ہوں۔ کیا آپ کو سurgery کے بعد کوئی بلوری نظر محسوس ہو رہی ہے؟
""""""","""""""
ہاں، میں نے سرجیری کے بعد اپنی دیکھنے کی صلاحیت میں کچھ سدھا ہونا محسوس کیا ہے۔
""""""",onset - when exactly did you first notice the blurriness?,llm-cataract@1.0.0,FALSE
آپ کی دیکھنے کی صلاحیت سurgery کے بعد آپ کی توقع کے مطابق بہتر ہو گئی ہے؟,"""""""
یہ دو گزارے سے پہلے واضح تھا، پھر سے مبینہ طور پر ناپاک شروع ہو گیا
""""""

Note: The translation ""مبینہ طور پر ناپاک"" for ""blurry"" is not ideal as it does not convey the correct meaning. A more accurate translation would be:

""""""
یہ دو گزارے سے پہلے واضح تھا، پھر سے مبینہ طور پر سیاہ ہو گیا
""""""

However, the most accurate and natural translation for ""blurry"" in this context would be:

""""""
یہ دو گزارے سے پہلے واضح تھا، پھر سے منظور ہونا شروع ہو گیا
""""""",onset - when exactly did you first notice the blurriness?,llm-cataract@1.0.0,TRUE
آپ کی دیکھنے کی صلاحیت سurgery کے بعد آپ کی توقع کے مطابق بہتر ہو گئی ہے؟,"""""""
اپریشن کے بعد سے ہی ناکامی ہے، مینہنک ہوں تو اعتراف کرتا ہوں
"""""" 

Note: The translation is kept close to the original meaning while ensuring it sounds natural in Urdu. However, a more literal and direct translation would be:

""""""
اپریشن کے بعد سے ہی برا ہے، صداقت سے کہتا ہوں
""""""",onset - when exactly did you first notice the blurriness?,llm-cataract@1.0.0,TRUE
آپ کی دیکھنے کی صلاحیت سurgery کے بعد آپ کی توقع کے مطابق بہتر ہو گئی ہے؟,"""""""
نہیں
""""""",onset - when exactly did you first notice the blurriness?,llm-cataract@1.0.0,FALSE
آپ کی دیکھنے کی صلاحیت سurgery کے بعد آپ کی توقع کے مطابق بہتر ہو گئی ہے؟,یہ تھوڑا سا نمکین ہے,onset - when exactly did you first notice the blurriness?,llm-cataract@1.0.0,FALSE
آپ کی دیکھنے کی صلاحیت سurgery کے بعد آپ کی توقع کے مطابق بہتر ہو گئی ہے؟,یہ میرے خیال سے زیادہ پیچھلی ہے، لیکن آہستہ آہستہ بہتر ہو رہی ہے,change over time - do you think the blurriness is getting better or worse?,llm-cataract@1.0.0,TRUE
آپ کی دیکھنے کی صلاحیت سurgery کے بعد آپ کی توقع کے مطابق بہتر ہو گئی ہے؟,"""""""
یہ بڑھتے گا رات دن بڑھتا جا رہا ہے
"""""" 

Note: The literal translation of ""it's getting worse and worse"" in Urdu is ""یہ بڑھتے گا رات دن بڑھتا جا رہا ہے"". However, a more natural and commonly used phrase would be ""یہ بھائی بھائی بڑھتا جا رہا ہے"" or simply ""یہ بڑھتا جا رہا ہے"". If you prefer a more direct translation, it would be ""یہ بھائی بھائی بڑھتا جا رہا ہے"".",change over time - do you think the blurriness is getting better or worse?,llm-cataract@1.0.0,TRUE
آپ کی دیکھنے کی صلاحیت سurgery کے بعد آپ کی توقع کے مطابق بہتر ہو گئی ہے؟,یہ تھوڑا سا نمکین ہے,change over time - do you think the blurriness is getting better or worse?,llm-cataract@1.0.0,FALSE
آپ کی دیکھنے کی صلاحیت سurgery کے بعد آپ کی توقع کے مطابق بہتر ہو گئی ہے؟,یہ بھی بریا ہے,change over time - do you think the blurriness is getting better or worse?,llm-cataract@1.0.0,TRUE
آپ کو لگتا ہے کہ نمکنی بہتر ہو رہی ہے یا بری؟,یہ میرے خیال سے زیادہ پیچھلی ہے، لیکن آہستہ آہستہ بہتر ہو رہی ہے,change over time - do you think the blurriness is getting better or worse?,llm-cataract@1.0.0,TRUE
آپ کو لگتا ہے کہ نمکنی بہتر ہو رہی ہے یا بری؟,"""""""
یہ بڑھتے گا رات دن بڑھتا جا رہا ہے
"""""" 

Note: The literal translation of ""it's getting worse and worse"" in Urdu is ""یہ بڑھتے گا رات دن بڑھتا جا رہا ہے"". However, a more natural and commonly used phrase would be ""یہ بھائی بھائی بڑھتا جا رہا ہے"" or simply ""یہ بڑھتا جا رہا ہے"". If you prefer a more direct translation, it would be ""یہ بھائی بھائی بڑھتا جا رہا ہے"".",change over time - do you think the blurriness is getting better or worse?,llm-cataract@1.0.0,TRUE
آپ کو لگتا ہے کہ نمکنی بہتر ہو رہی ہے یا بری؟,یہ تھوڑا سا نمکین ہے,change over time - do you think the blurriness is getting better or worse?,llm-cataract@1.0.0,FALSE
آپ کو لگتا ہے کہ نمکنی بہتر ہو رہی ہے یا بری؟,یہ بھی بریا ہے,change over time - do you think the blurriness is getting better or worse?,llm-cataract@1.0.0,TRUE
"""""""
بلاورنی کتنا برا ہے؟
""""""",میں سوچتا ہوں کہ نمکنی ابھی زیادہ ہو گئی ہے۔,"blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,FALSE
"""""""
وقت کے ساتھ تبدیلی - آپ کے خیال میں نمکنیت بہتر یا بری ہو رہی ہے؟
""""""",میں سوچتا ہوں کہ نمکنی ابھی زیادہ ہو گئی ہے۔,"blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,FALSE
"""""""
تمہاری نظر میں کچھ تبدیلیاں ہو رہی ہیں۔ اب، میں صرف پوچنا چاہتا ہوں کہ آیا تمہاری نظر خفیہ سے سافید ہے یا پوری طرح سے سافید؟
""""""","""""""
میرا نظر کم سے کم پوری طرح سے مل جاتا ہے، بلکہ خفیہ ہوتا ہے۔
"""""" 

Note: The translation provided aims to convey the meaning of the original sentence in Urdu. However, a more accurate and natural-sounding translation would be:

""""""
میرا نظر کم سے کم پوری طرح سے مل جاتا نہیں ہے، بلکہ خفیہ ہوتا ہے۔
""""""","blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,TRUE
"""""""
تمہاری نظر میں کچھ تبدیلیاں ہو رہی ہیں۔ اب، میں صرف پوچنا چاہتا ہوں کہ آیا تمہاری نظر خفیہ سے سافید ہے یا پوری طرح سے سافید؟
""""""","""""""
ہم میں کامیابی سے بھرپور سیاہ ہو گیا ہے۔

Note: The translation provided is not accurate as it does not convey the original meaning. A more accurate translation would be:

""""""
اہم، یہ پوری طرح سے بلور ہو چکا ہے۔
""""""","blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,TRUE
آپ کی دیکھنے کی صلاحیت سurgery کے بعد آپ کی توقع کے مطابق بہتر ہو گئی ہے؟,"""""""
نہیں، یہ تھوڑا سا مضبوط نہیں ہے
""""""","blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,TRUE
کیا آپ کو سرجری کے بعد کسی بھی طور پر سامنے آنے والی چیزیں مضمحلہ نظر آ رہی ہیں؟,یہ تھوڑا سا مضبوط نہیں ہے,"blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,TRUE
آپ کی دیکھنے کی صلاحیت سurgery کے بعد آپ کی توقع کے مطابق بہتر ہو گئی ہے؟,"""""""
یہ پوری طرح سے مل جا چکا ہے
""""""","blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,TRUE
کیا آپ کو سرجری کے بعد کسی بھی طور پر سامنے آنے والی چیزیں مضمحلہ نظر آ رہی ہیں؟,"""""""
یہ پوری طرح سے مل جا چکا ہے
""""""","blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,TRUE
آپ کی دیکھنے کی صلاحیت سurgery کے بعد آپ کی توقع کے مطابق بہتر ہو گئی ہے؟,"""""""
نہیں
""""""","blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,FALSE
کیا آپ کو سرجری کے بعد کسی بھی طور پر سامنے آنے والی چیزیں مضمحلہ نظر آ رہی ہیں؟,"""""""
نہیں
""""""","blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,FALSE
آپ کی دیکھنے کی صلاحیت سurgery کے بعد آپ کی توقع کے مطابق بہتر ہو گئی ہے؟,"""""""
ہاں
""""""","blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,FALSE
کیا آپ کو سرجری کے بعد کسی بھی طور پر سامنے آنے والی چیزیں مضمحلہ نظر آ رہی ہیں؟,"""""""
ہاں
""""""","blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,FALSE
آپ کی دیکھنے کی صلاحیت سurgery کے بعد آپ کی توقع کے مطابق بہتر ہو گئی ہے؟,"""""""
یہ بہتر نہیں ہے، لیکن شاید اس کا علاج یہ ہے کہ میں اپے پرانے نظارے پہن رہا ہوں
""""""",is the blurriness only when you are wearing your old glasses?,llm-cataract@1.0.0,TRUE
آپ کی دیکھنے کی صلاحیت سurgery کے بعد آپ کی توقع کے مطابق بہتر ہو گئی ہے؟,"""""""
یہ بھی میرے پرانے نظاروں کے ساتھ یا بغیر زیادہ برا ہے
""""""",is the blurriness only when you are wearing your old glasses?,llm-cataract@1.0.0,TRUE
آپ کی دیکھنے کی صلاحیت سurgery کے بعد آپ کی توقع کے مطابق بہتر ہو گئی ہے؟,یہ بھی بریا ہے,is the blurriness only when you are wearing your old glasses?,llm-cataract@1.0.0,FALSE
آپ کی دیکھنے کی صلاحیت سurgery کے بعد آپ کی توقع کے مطابق بہتر ہو گئی ہے؟,"""""""
یہ اب بھی نمکنہ ہے
""""""

Note: The correct translation for ""it's still blurry"" in Urdu is ""یہ اب بھی سیاہ ہے"" or ""یہ اب بھی مضبوط نہیں ہے"", but the most accurate and commonly used phrase would be ""یہ اب بھی ساف نہیں ہے"". However, ""یہ اب بھی نمکنہ ہے"" does not accurately convey the meaning of ""blurry."" If you meant to translate ""it's still blurry,"" the best translation would be:

""""""
یہ اب بھی ساف نہیں ہے
""""""",is the blurriness only when you are wearing your old glasses?,llm-cataract@1.0.0,FALSE
کیا آپ کو سرجری کے بعد کسی بھی طور پر سامنے آنے والی چیزیں مضمحلہ نظر آ رہی ہیں؟,"""""""
یہ دو گزارے سے پہلے واضح تھا، پھر سے مبینہ طور پر ناپاک شروع ہو گیا
""""""

Note: The translation ""مبینہ طور پر ناپاک"" for ""blurry"" is not ideal as it does not convey the correct meaning. A more accurate translation would be:

""""""
یہ دو گزارے سے پہلے واضح تھا، پھر سے مبینہ طور پر سیاہ ہو گیا
""""""

However, the most accurate and natural translation for ""blurry"" in this context would be:

""""""
یہ دو گزارے سے پہلے واضح تھا، پھر سے منظور ہونا شروع ہو گیا
""""""",onset - when exactly did you first notice the blurriness?,llm-cataract@1.0.0,TRUE
