llm_question,response,symptom,topic_key,expected_output
Avez-vous déjà informé votre médecin traitant de cet effet secondaire ?,"J'ai parlé à mon médecin la semaine dernière, et ils m'ont dit de surveiller cela et de revenir si cela s'aggrave.",side_effect_informed_gp,llm-fls-adherence@1.0.0,True
Avez-vous déjà informé votre médecin traitant de cet effet secondaire ?,"Mon médecin est au courant, et nous attendons les résultats des tests pour décider de la prochaine étape.",side_effect_informed_gp,llm-fls-adherence@1.0.0,True
Avez-vous déjà informé votre médecin traitant de cet effet secondaire ?,"J'ai informé mon médecin traitant, et ils m'ont prescrit quelque chose pour aider à gérer l'effet secondaire.",side_effect_informed_gp,llm-fls-adherence@1.0.0,True
Avez-vous déjà informé votre médecin traitant de cet effet secondaire ?,"""""""
Je crois que mon médecin le sait, mais nous n'avons pas discuté des actions à prendre.
""""""",side_effect_informed_gp,llm-fls-adherence@1.0.0,True
Avez-vous déjà informé votre médecin traitant de cet effet secondaire ?,"""""""
Oui, mon médecin le sait, et nous explorons des traitements alternatifs.
""""""",side_effect_informed_gp,llm-fls-adherence@1.0.0,True
Avez-vous déjà informé votre médecin traitant de cet effet secondaire ?,"""""""
Non, je n'ai pas encore eu l'occasion d'en parler avec mon médecin.
""""""",side_effect_informed_gp,llm-fls-adherence@1.0.0,False
Avez-vous déjà informé votre médecin traitant de cet effet secondaire ?,"""""""
Non, pas encore
""""""",side_effect_informed_gp,llm-fls-adherence@1.0.0,False
Avez-vous déjà informé votre médecin traitant de cet effet secondaire ?,"""""""
Non, je n'ai pas
""""""",side_effect_informed_gp,llm-fls-adherence@1.0.0,False
Avez-vous déjà informé votre médecin traitant de cet effet secondaire ?,"""""""
Non, pas encore
""""""",side_effect_informed_gp,llm-fls-adherence@1.0.0,False
Avez-vous déjà informé votre médecin traitant de cet effet secondaire ?,Je ne pense pas qu'il soit nécessaire d'informer mon médecin de cet effet secondaire.,side_effect_informed_gp,llm-fls-adherence@1.0.0,False
Avez-vous déjà informé votre médecin traitant de cet effet secondaire ?,"Je ne suis pas sûr que je doive déranger mon médecin avec ça, cela pourrait partir tout seul.",side_effect_informed_gp,llm-fls-adherence@1.0.0,False
Avez-vous déjà informé votre médecin traitant de cet effet secondaire ?,"Je n'ai pas vu mon médecin depuis que cela a commencé, donc non, ils ne sont pas au courant.",side_effect_informed_gp,llm-fls-adherence@1.0.0,False
Avez-vous déjà informé votre médecin traitant de cet effet secondaire ?,"""""""
Pas encore, je prévois d'en parler lors de mon prochain rendez-vous.
""""""",side_effect_informed_gp,llm-fls-adherence@1.0.0,False
Avez-vous déjà informé votre médecin traitant de cet effet secondaire ?,"""""""
Je pense que je l'ai peut-être mentionné, mais je ne suis pas sûr que mon médecin s'en souvienne.
""""""",side_effect_informed_gp,llm-fls-adherence@1.0.0,Unsure
Avez-vous déjà informé votre médecin traitant de cet effet secondaire ?,"Je ne suis pas sûr que mon médecin soit au courant, nous avons abordé beaucoup de sujets lors de la consultation.",side_effect_informed_gp,llm-fls-adherence@1.0.0,Unsure
Avez-vous déjà informé votre médecin traitant de cet effet secondaire ?,"""""""
Peut-être, je ne me souviens pas si cet effet secondaire faisait partie de notre conversation.
""""""",side_effect_informed_gp,llm-fls-adherence@1.0.0,Unsure
Avez-vous déjà informé votre médecin traitant de cet effet secondaire ?,Je vais prendre rendez-vous pour en discuter avec mon médecin.,side_effect_informed_gp,llm-fls-adherence@1.0.0,Inconclusive
Avez-vous déjà informé votre médecin traitant de cet effet secondaire ?,"""""""
Laissez-moi vérifier mes dossiers médicaux pour voir si c'est mentionné.
""""""",side_effect_informed_gp,llm-fls-adherence@1.0.0,Inconclusive
Avez-vous déjà informé votre médecin traitant de cet effet secondaire ?,J'ai besoin d'appeler le cabinet de mon médecin pour savoir ce qu'ils recommandent.,side_effect_informed_gp,llm-fls-adherence@1.0.0,Inconclusive
Avez-vous déjà informé votre médecin traitant de cet effet secondaire ?,"C'est une bonne question, je devrais probablement m'y intéresser.",side_effect_informed_gp,llm-fls-adherence@1.0.0,Inconclusive
Avez-vous déjà informé votre médecin traitant de cet effet secondaire ?,"""""""
J'attends un rappel de mon cabinet médical pour discuter de mes symptômes.
""""""",side_effect_informed_gp,llm-fls-adherence@1.0.0,Inconclusive
"""""""
As-tu parlé à ton
""""""","""""""
oui
""""""",side_effect_informed_gp,llm-fls-adherence@1.0.0,Inconclusive
"""""""
As-tu parlé à ton
""""""",Je suis,side_effect_informed_gp,llm-fls-adherence@1.0.0,Inconclusive
Avez-vous éprouvé des difficultés ou de la douleur lors de la déglutition ?,"""""""
oui
""""""",swallowing_difficulty,llm-fls-adherence@1.0.0,True
Avez-vous éprouvé des difficultés ou de la douleur lors de la déglutition ?,"J'ai beaucoup de mal à avaler ces derniers temps, ça fait comme si la nourriture restait coincée.",swallowing_difficulty,llm-fls-adherence@1.0.0,True
Avez-vous éprouvé des difficultés ou de la douleur lors de la déglutition ?,"""""""
L'acte de déglutir est devenu très douloureux pour moi, surtout avec les aliments solides.
""""""",swallowing_difficulty,llm-fls-adherence@1.0.0,True
Avez-vous éprouvé des difficultés ou de la douleur lors de la déglutition ?,"""""""
J'éprouve des difficultés à avaler presque chaque fois que je mange.
""""""",swallowing_difficulty,llm-fls-adherence@1.0.0,True
Avez-vous éprouvé des difficultés ou de la douleur lors de la déglutition ?,"Parfois, la nourriture me donne l'impression d'être coincée dans ma gorge quand je déglutis.",swallowing_difficulty,llm-fls-adherence@1.0.0,True
Avez-vous éprouvé des difficultés ou de la douleur lors de la déglutition ?,Je dois mâcher ma nourriture pendant longtemps avant de pouvoir l'avaler sans avoir l'impression qu'elle va rester coincée.,swallowing_difficulty,llm-fls-adherence@1.0.0,True
Avez-vous éprouvé des difficultés ou de la douleur lors de la déglutition ?,Non,swallowing_difficulty,llm-fls-adherence@1.0.0,False
Avez-vous éprouvé des difficultés ou de la douleur lors de la déglutition ?,"""""""
Non, pas du tout
""""""",swallowing_difficulty,llm-fls-adherence@1.0.0,False
Avez-vous éprouvé des difficultés ou de la douleur lors de la déglutition ?,Je n'ai eu aucun problème avec la déglutition.,swallowing_difficulty,llm-fls-adherence@1.0.0,False
Avez-vous éprouvé des difficultés ou de la douleur lors de la déglutition ?,"""""""
L'acte de déglutir me semble parfaitement normal.
""""""",swallowing_difficulty,llm-fls-adherence@1.0.0,False
Avez-vous éprouvé des difficultés ou de la douleur lors de la déglutition ?,Je ne ressens aucune douleur ou difficulté lorsque je déglutis.,swallowing_difficulty,llm-fls-adherence@1.0.0,False
Avez-vous éprouvé des difficultés ou de la douleur lors de la déglutition ?,Tout passe bien quand je mange ou bois.,swallowing_difficulty,llm-fls-adherence@1.0.0,False
Avez-vous éprouvé des difficultés ou de la douleur lors de la déglutition ?,Je n'ai remarqué aucun problème avec la déglutition.,swallowing_difficulty,llm-fls-adherence@1.0.0,False
Avez-vous éprouvé des difficultés ou de la douleur lors de la déglutition ?,"""""""
Je ne suis pas sûr, parfois ça semble un peu plus difficile à avaler que d'habitude, mais ce n'est pas constant.
""""""",swallowing_difficulty,llm-fls-adherence@1.0.0,Unsure
Avez-vous éprouvé des difficultés ou de la douleur lors de la déglutition ?,"""""""
Cela se sent différent, mais je ne suis pas sûr que ce soit vraiment plus difficile à avaler ou non.
""""""",swallowing_difficulty,llm-fls-adherence@1.0.0,Unsure
Avez-vous éprouvé des difficultés ou de la douleur lors de la déglutition ?,"""""""
Parfois, j'ai l'impression de devoir avaler plusieurs fois pour tout faire passer, mais je ne suis pas sûr que ce soit normal.
""""""",swallowing_difficulty,llm-fls-adherence@1.0.0,Unsure
Avez-vous éprouvé des difficultés ou de la douleur lors de la déglutition ?,"""""""
Je ne suis pas sûr que ce soit lié, mais je ressens un certain inconfort lorsque je mange, cela pourrait être lié à la déglutition, je n'en suis pas certain.
""""""",swallowing_difficulty,llm-fls-adherence@1.0.0,Unsure
Avez-vous éprouvé des difficultés ou de la douleur lors de la déglutition ?,"""""""
Je vais essayer de prêter plus attention à cela pendant mon prochain repas pour voir si je remarque quelque chose.
""""""",swallowing_difficulty,llm-fls-adherence@1.0.0,Inconclusive
Avez-vous éprouvé des difficultés ou de la douleur lors de la déglutition ?,"""""""
J'allais prendre rendez-vous pour me faire examiner, mais je ne suis pas encore allé(e).
""""""",swallowing_difficulty,llm-fls-adherence@1.0.0,Inconclusive
Avez-vous éprouvé des difficultés ou de la douleur lors de la déglutition ?,"C'est une bonne question, je devrais probablement en parler à mon médecin.",swallowing_difficulty,llm-fls-adherence@1.0.0,Inconclusive
Avez-vous éprouvé des difficultés ou de la douleur lors de la déglutition ?,"Je voulais m'en occuper, mais je n'ai pas encore eu l'occasion.",swallowing_difficulty,llm-fls-adherence@1.0.0,Inconclusive
"""""""
Merci So, je voulais juste vérifier, avez-vous éprouvé des difficultés ou de la douleur lors de la déglutition ?
""""""","""""""
Aucun
""""""",swallowing_difficulty,llm-fls-adherence@1.0.0,False
"Avez-vous ressenti une douleur nouvelle au niveau de la cuisse, de la hanche ou de l’aine depuis le début de votre médication ?","""""""
Oui
""""""",thigh_pain,llm-fls-adherence@1.0.0,True
"Avez-vous ressenti une douleur nouvelle au niveau de la cuisse, de la hanche ou de l’aine depuis le début de votre médication ?","""""""
Oui, beaucoup de douleur
""""""",thigh_pain,llm-fls-adherence@1.0.0,True
"Avez-vous ressenti une douleur nouvelle au niveau de la cuisse, de la hanche ou de l’aine depuis le début de votre médication ?","""""""
Oui, des douleurs à la hanche
""""""",thigh_pain,llm-fls-adherence@1.0.0,True
"Avez-vous ressenti une douleur nouvelle au niveau de la cuisse, de la hanche ou de l’aine depuis le début de votre médication ?","""""""
Oui, j'éprouve une douleur vive dans ma cuisse depuis que j'ai commencé le médicament.
""""""",thigh_pain,llm-fls-adherence@1.0.0,True
"Avez-vous ressenti une douleur nouvelle au niveau de la cuisse, de la hanche ou de l’aine depuis le début de votre médication ?",J'ai remarqué une nouvelle douleur dans ma zone de hanche que je n'avais pas avant de commencer le traitement.,thigh_pain,llm-fls-adherence@1.0.0,True
"Avez-vous ressenti une douleur nouvelle au niveau de la cuisse, de la hanche ou de l’aine depuis le début de votre médication ?","Depuis que je prends le médicament, j'ai une douleur dans l'aine qui ne veut pas partir.",thigh_pain,llm-fls-adherence@1.0.0,True
"Avez-vous ressenti une douleur nouvelle au niveau de la cuisse, de la hanche ou de l’aine depuis le début de votre médication ?","""""""
Le médicament semble me causer des douleurs à la cuisse, cela fait une semaine que c'est constant.
""""""",thigh_pain,llm-fls-adherence@1.0.0,True
"Avez-vous ressenti une douleur nouvelle au niveau de la cuisse, de la hanche ou de l’aine depuis le début de votre médication ?","""""""
Je ne suis pas sûr que cela soit lié au médicament, mais je ressens un certain inconfort dans ma cuisse.
""""""",thigh_pain,llm-fls-adherence@1.0.0,True
"Avez-vous ressenti une douleur nouvelle au niveau de la cuisse, de la hanche ou de l’aine depuis le début de votre médication ?","""""""
J'ai commencé à ressentir de la douleur dans ma cuisse quelques jours après avoir commencé le nouveau médicament, et cela empire.
""""""",thigh_pain,llm-fls-adherence@1.0.0,True
"Avez-vous ressenti une douleur nouvelle au niveau de la cuisse, de la hanche ou de l’aine depuis le début de votre médication ?","Peut-être que c'est à cause du médicament, mais j'ai ressenti quelques douleurs occasionnelles dans ma hanche.",thigh_pain,llm-fls-adherence@1.0.0,True
"Avez-vous ressenti une douleur nouvelle au niveau de la cuisse, de la hanche ou de l’aine depuis le début de votre médication ?",Non,thigh_pain,llm-fls-adherence@1.0.0,False
"Avez-vous ressenti une douleur nouvelle au niveau de la cuisse, de la hanche ou de l’aine depuis le début de votre médication ?","""""""
Non, rien de ce genre
""""""",thigh_pain,llm-fls-adherence@1.0.0,False
"Avez-vous ressenti une douleur nouvelle au niveau de la cuisse, de la hanche ou de l’aine depuis le début de votre médication ?","""""""
Non, je n'ai eu aucune nouvelle douleur dans ma cuisse, ma hanche ou mon aine depuis le début du traitement.
""""""",thigh_pain,llm-fls-adherence@1.0.0,False
"Avez-vous ressenti une douleur nouvelle au niveau de la cuisse, de la hanche ou de l’aine depuis le début de votre médication ?","Je ne ressens aucune différence dans mes cuisses ou mes hanches, aucune nouvelle douleur du tout.",thigh_pain,llm-fls-adherence@1.0.0,False
"Avez-vous ressenti une douleur nouvelle au niveau de la cuisse, de la hanche ou de l’aine depuis le début de votre médication ?","""""""
Le médicament ne m'a causé aucun problème de douleur à la cuisse.
""""""",thigh_pain,llm-fls-adherence@1.0.0,False
"Avez-vous ressenti une douleur nouvelle au niveau de la cuisse, de la hanche ou de l’aine depuis le début de votre médication ?","Je ne ressens aucune douleur dans ces zones, donc je pense que le médicament est efficace.",thigh_pain,llm-fls-adherence@1.0.0,False
"Avez-vous ressenti une douleur nouvelle au niveau de la cuisse, de la hanche ou de l’aine depuis le début de votre médication ?","""""""
Il n'y a eu aucun changement dans ma cuisse ou ma hanche ; tout semble normal.
""""""",thigh_pain,llm-fls-adherence@1.0.0,False
"Avez-vous ressenti une douleur nouvelle au niveau de la cuisse, de la hanche ou de l’aine depuis le début de votre médication ?","""""""
Je pense que je ressens quelque chose dans mon aine, mais il est difficile de savoir si c'est dû au médicament ou non.
""""""",thigh_pain,llm-fls-adherence@1.0.0,Unsure
"Avez-vous ressenti une douleur nouvelle au niveau de la cuisse, de la hanche ou de l’aine depuis le début de votre médication ?","J'ai déjà eu mal aux cuisses, donc je ne suis pas sûr si c'est nouveau ou simplement une rechute d'un ancien problème.",thigh_pain,llm-fls-adherence@1.0.0,Unsure
"Avez-vous ressenti une douleur nouvelle au niveau de la cuisse, de la hanche ou de l’aine depuis le début de votre médication ?","""""""
Il est possible que le médicament soit la cause de la douleur dans ma cuisse, mais je ne suis vraiment pas sûr.
""""""",thigh_pain,llm-fls-adherence@1.0.0,Unsure
"Avez-vous ressenti une douleur nouvelle au niveau de la cuisse, de la hanche ou de l’aine depuis le début de votre médication ?","""""""
Je ne suis pas sûr de ce qui cause la douleur, mais je prévois de prendre rendez-vous pour faire des examens complémentaires.
""""""",thigh_pain,llm-fls-adherence@1.0.0,Unsure
"Avez-vous ressenti une douleur nouvelle au niveau de la cuisse, de la hanche ou de l’aine depuis le début de votre médication ?",Je vais surveiller ça.,thigh_pain,llm-fls-adherence@1.0.0,Inconclusive
"Avez-vous ressenti une douleur nouvelle au niveau de la cuisse, de la hanche ou de l’aine depuis le début de votre médication ?","""""""
Aucun
""""""",thigh_pain,llm-fls-adherence@1.0.0,False
Avez-vous vécu quelque chose de nouveau,"""""""
oui
""""""",thigh_pain,llm-fls-adherence@1.0.0,Inconclusive
Avez-vous vécu quelque chose de nouveau,Je suis,thigh_pain,llm-fls-adherence@1.0.0,Inconclusive
Prenez-vous votre supplément de calcium et/ou de vitamine D régulièrement ?,"""""""
Oui
""""""",supplements_check,llm-fls-adherence@1.0.0,True
Prenez-vous votre supplément de calcium et/ou de vitamine D régulièrement ?,"Oui, je prends mes suppléments de calcium et de vitamine D tous les jours comme prescrit.",supplements_check,llm-fls-adherence@1.0.0,True
Prenez-vous votre supplément de calcium et/ou de vitamine D régulièrement ?,"Je suis très constant dans la prise de mes suppléments, à la fois de calcium et de vitamine D.",supplements_check,llm-fls-adherence@1.0.0,True
Prenez-vous votre supplément de calcium et/ou de vitamine D régulièrement ?,"""""""
Mon médecin m'a dit de les prendre quotidiennement, et je le fais depuis.
""""""",supplements_check,llm-fls-adherence@1.0.0,True
Prenez-vous votre supplément de calcium et/ou de vitamine D régulièrement ?,"Je prends mes compléments alimentaires avec le petit-déjeuner tous les matins, pour ne pas les oublier.",supplements_check,llm-fls-adherence@1.0.0,True
Prenez-vous votre supplément de calcium et/ou de vitamine D régulièrement ?,"Oui, je prends à la fois mes suppléments de calcium et de vitamine D comme me l'a prescrit mon prestataire de soins de santé.",supplements_check,llm-fls-adherence@1.0.0,True
Prenez-vous votre supplément de calcium et/ou de vitamine D régulièrement ?,Non,supplements_check,llm-fls-adherence@1.0.0,False
Prenez-vous votre supplément de calcium et/ou de vitamine D régulièrement ?,"""""""
Non, je n'ai pas pris mes suppléments de calcium et de vitamine D.
""""""",supplements_check,llm-fls-adherence@1.0.0,False
Prenez-vous votre supplément de calcium et/ou de vitamine D régulièrement ?,J'ai arrêté de les prendre il y a quelques semaines parce que je me sentais qu'ils n'étaient pas nécessaires.,supplements_check,llm-fls-adherence@1.0.0,False
Prenez-vous votre supplément de calcium et/ou de vitamine D régulièrement ?,"Pour être honnête, je n'ai jamais commencé à prendre les suppléments que mon médecin m'a prescrits.",supplements_check,llm-fls-adherence@1.0.0,False
Prenez-vous votre supplément de calcium et/ou de vitamine D régulièrement ?,"Je ne les prends que de temps en temps, pas régulièrement.",supplements_check,llm-fls-adherence@1.0.0,False
Prenez-vous votre supplément de calcium et/ou de vitamine D régulièrement ?,"""""""
Non, je ne prends aucun complément alimentaire, y compris du calcium et de la vitamine D.
""""""",supplements_check,llm-fls-adherence@1.0.0,False
Prenez-vous votre supplément de calcium et/ou de vitamine D régulièrement ?,"""""""
Je pourrais avoir manqué quelques jours, mais j'essaie de me remettre sur la bonne voie.
""""""",supplements_check,llm-fls-adherence@1.0.0,False
Prenez-vous votre supplément de calcium et/ou de vitamine D régulièrement ?,C'est une bonne question ; je devrais probablement commencer à les prendre plus régulièrement.,supplements_check,llm-fls-adherence@1.0.0,False
Prenez-vous votre supplément de calcium et/ou de vitamine D régulièrement ?,"""""""
Je prévois de commencer à les prendre à nouveau bientôt, mais je ne l'ai pas encore fait.
""""""",supplements_check,llm-fls-adherence@1.0.0,False
Prenez-vous votre supplément de calcium et/ou de vitamine D régulièrement ?,"""""""
Je pense que je les ai pris, mais je ne suis pas tout à fait sûr.
""""""",supplements_check,llm-fls-adherence@1.0.0,Unsure
Prenez-vous votre supplément de calcium et/ou de vitamine D régulièrement ?,"""""""
Je suis assez sûr de les avoir pris ce matin, mais j'ai peut-être manqué la dose d'hier.
""""""",supplements_check,llm-fls-adherence@1.0.0,True
Prenez-vous votre supplément de calcium et/ou de vitamine D régulièrement ?,"""""""
Laissez-moi vérifier ma liste de médicaments rapidement.
""""""",supplements_check,llm-fls-adherence@1.0.0,Inconclusive
Prenez-vous votre supplément de calcium et/ou de vitamine D régulièrement ?,J'ai besoin de demander à mon membre de famille qui gère mes médicaments.,supplements_check,llm-fls-adherence@1.0.0,Inconclusive
Prenez-vous votre supplément de calcium et/ou de vitamine D régulièrement ?,Je vais devoir consulter mon calendrier pour voir quand je les ai pris pour la dernière fois.,supplements_check,llm-fls-adherence@1.0.0,Inconclusive
"""""""
Je comprends. Beaucoup de gens trouvent difficile de continuer à prendre des suppléments sur le long terme. Qu'est-ce qui vous a fait arrêter de les prendre ?
""""""","""""""
Je viens de les oublier
""""""",why_not_taking_supplements,llm-fls-adherence@1.0.0,True
"""""""
Je comprends. Beaucoup de gens trouvent difficile de continuer à prendre des suppléments sur le long terme. Qu'est-ce qui vous a fait arrêter de les prendre ?
""""""","Je ne pensais pas qu'ils travaillaient, donc j'ai arrêté.",why_not_taking_supplements,llm-fls-adherence@1.0.0,True
"""""""
Je comprends. Beaucoup de gens trouvent difficile de continuer à prendre des suppléments sur le long terme. Qu'est-ce qui vous a fait arrêter de les prendre ?
""""""",Les effets secondaires étaient trop intenses pour moi.,why_not_taking_supplements,llm-fls-adherence@1.0.0,True
"""""""
Je comprends. Beaucoup de gens trouvent difficile de continuer à prendre des suppléments sur le long terme. Qu'est-ce qui vous a fait arrêter de les prendre ?
""""""",J'ai eu l'impression de ne plus avoir besoin d'eux.,why_not_taking_supplements,llm-fls-adherence@1.0.0,True
"""""""
Je comprends. Beaucoup de gens trouvent difficile de continuer à prendre des suppléments sur le long terme. Qu'est-ce qui vous a fait arrêter de les prendre ?
""""""","""""""
Je prenais déjà trop de cachets
""""""",why_not_taking_supplements,llm-fls-adherence@1.0.0,True
"""""""
Je comprends. Beaucoup de gens trouvent difficile de continuer à prendre des suppléments sur le long terme. Qu'est-ce qui vous a fait arrêter de les prendre ?
""""""",Je les prends tous les jours comme prescrit.,why_not_taking_supplements,llm-fls-adherence@1.0.0,False
"""""""
Je comprends. Beaucoup de gens trouvent difficile de continuer à prendre des suppléments sur le long terme. Qu'est-ce qui vous a fait arrêter de les prendre ?
""""""",Je n'ai jamais cessé de prendre mes suppléments.,why_not_taking_supplements,llm-fls-adherence@1.0.0,False
"""""""
Je comprends. Beaucoup de gens trouvent difficile de continuer à prendre des suppléments sur le long terme. Qu'est-ce qui vous a fait arrêter de les prendre ?
""""""",Je suis très assidu dans la prise de mes médicaments.,why_not_taking_supplements,llm-fls-adherence@1.0.0,False
"""""""
Je comprends. Beaucoup de gens trouvent difficile de continuer à prendre des suppléments sur le long terme. Qu'est-ce qui vous a fait arrêter de les prendre ?
""""""",Je prends tous mes médicaments à l'heure.,why_not_taking_supplements,llm-fls-adherence@1.0.0,False
"""""""
Je comprends. Beaucoup de gens trouvent difficile de continuer à prendre des suppléments sur le long terme. Qu'est-ce qui vous a fait arrêter de les prendre ?
""""""",Je n'ai pas manqué une dose depuis des semaines.,why_not_taking_supplements,llm-fls-adherence@1.0.0,False
"""""""
Je comprends. Beaucoup de gens trouvent difficile de continuer à prendre des suppléments sur le long terme. Qu'est-ce qui vous a fait arrêter de les prendre ?
""""""","Je ne suis pas sûr, je pense que j'ai peut-être manqué quelques jours.",why_not_taking_supplements,llm-fls-adherence@1.0.0,Unsure
"""""""
Je comprends. Beaucoup de gens trouvent difficile de continuer à prendre des suppléments sur le long terme. Qu'est-ce qui vous a fait arrêter de les prendre ?
""""""","""""""
J'essaie de me souvenir, mais je ne suis pas sûr
""""""",why_not_taking_supplements,llm-fls-adherence@1.0.0,Unsure
"""""""
Je comprends. Beaucoup de gens trouvent difficile de continuer à prendre des suppléments sur le long terme. Qu'est-ce qui vous a fait arrêter de les prendre ?
""""""","""""""
Peut-être que je me suis arrêté un moment, mais je ne suis pas sûr
""""""",why_not_taking_supplements,llm-fls-adherence@1.0.0,Unsure
"""""""
Je comprends. Beaucoup de gens trouvent difficile de continuer à prendre des suppléments sur le long terme. Qu'est-ce qui vous a fait arrêter de les prendre ?
""""""","""""""
Laissez-moi vérifier ma boîte de pilules
""""""",why_not_taking_supplements,llm-fls-adherence@1.0.0,Inconclusive
"""""""
Je comprends. Beaucoup de gens trouvent difficile de continuer à prendre des suppléments sur le long terme. Qu'est-ce qui vous a fait arrêter de les prendre ?
""""""",Je dois regarder mon calendrier pour me souvenir,why_not_taking_supplements,llm-fls-adherence@1.0.0,Inconclusive
"""""""
Je comprends. Beaucoup de gens trouvent difficile de continuer à prendre des suppléments sur le long terme. Qu'est-ce qui vous a fait arrêter de les prendre ?
""""""","""""""
Pouvez-vous me rappeler quels suppléments je suis censé prendre ?
""""""",why_not_taking_supplements,llm-fls-adherence@1.0.0,Inconclusive
"""""""
Je comprends. Beaucoup de gens trouvent difficile de continuer à prendre des suppléments sur le long terme. Qu'est-ce qui vous a fait arrêter de les prendre ?
""""""",Je vais aller demander à mon membre de famille.,why_not_taking_supplements,llm-fls-adherence@1.0.0,Inconclusive
"""""""
Je comprends. Beaucoup de gens trouvent difficile de continuer à prendre des suppléments sur le long terme. Qu'est-ce qui vous a fait arrêter de les prendre ?
""""""",Je te reviendrai avec ça.,why_not_taking_supplements,llm-fls-adherence@1.0.0,Inconclusive
"""""""
Qu'est-ce qui t'a fait arrêter ?
""""""","""""""
oui
""""""",why_not_taking_supplements,llm-fls-adherence@1.0.0,Inconclusive
"""""""
Qu'est-ce qui t'a fait arrêter ?
""""""",Je suis,why_not_taking_supplements,llm-fls-adherence@1.0.0,Inconclusive
Avez-vous fait des chutes depuis votre dernière visite à la clinique ?,"""""""
Oui, je suis tombé la semaine dernière
""""""",falls_since_clinic,llm-fls-adherence@1.0.0,True
Avez-vous fait des chutes depuis votre dernière visite à la clinique ?,"""""""
J'ai fait deux chutes depuis ma dernière consultation.
""""""",falls_since_clinic,llm-fls-adherence@1.0.0,True
Avez-vous fait des chutes depuis votre dernière visite à la clinique ?,"Malheureusement, je suis tombé sur la glace il y a quelques jours.",falls_since_clinic,llm-fls-adherence@1.0.0,True
Avez-vous fait des chutes depuis votre dernière visite à la clinique ?,"""""""
Oui, je suis glissé dans la salle de bain et je suis tombé
""""""",falls_since_clinic,llm-fls-adherence@1.0.0,True
Avez-vous fait des chutes depuis votre dernière visite à la clinique ?,"""""""
J'ai fait une chute quand je descendais les escaliers
""""""",falls_since_clinic,llm-fls-adherence@1.0.0,True
Avez-vous fait des chutes depuis votre dernière visite à la clinique ?,"""""""
Non, je n'ai eu aucune chute depuis ma dernière consultation.
""""""",falls_since_clinic,llm-fls-adherence@1.0.0,False
Avez-vous fait des chutes depuis votre dernière visite à la clinique ?,Je suis heureux de rapporter qu'il n'y a eu aucune chute.,falls_since_clinic,llm-fls-adherence@1.0.0,False
Avez-vous fait des chutes depuis votre dernière visite à la clinique ?,"Tout va bien, aucun chute à signaler.",falls_since_clinic,llm-fls-adherence@1.0.0,False
Avez-vous fait des chutes depuis votre dernière visite à la clinique ?,"""""""
J'ai fait attention, donc pas de chute pour moi
""""""",falls_since_clinic,llm-fls-adherence@1.0.0,False
Avez-vous fait des chutes depuis votre dernière visite à la clinique ?,"""""""
Pas depuis ma dernière visite, heureusement
""""""",falls_since_clinic,llm-fls-adherence@1.0.0,False
Avez-vous fait des chutes depuis votre dernière visite à la clinique ?,"Je ne suis pas sûr que je qualifierais ça de chute, mais j'ai bien trébuché.",falls_since_clinic,llm-fls-adherence@1.0.0,Unsure
Avez-vous fait des chutes depuis votre dernière visite à la clinique ?,"""""""
Peut-être que j'ai eu un peu le vertige
""""""",falls_since_clinic,llm-fls-adherence@1.0.0,Unsure
Avez-vous fait des chutes depuis votre dernière visite à la clinique ?,"C'est une bonne question, j'ai besoin d'y réfléchir un moment.",falls_since_clinic,llm-fls-adherence@1.0.0,Inconclusive
Avez-vous fait des chutes depuis votre dernière visite à la clinique ?,"Je ne suis pas sûr, pouvez-vous me rappeler quand était mon dernier rendez-vous ?",falls_since_clinic,llm-fls-adherence@1.0.0,Inconclusive
Avez-vous fait des chutes depuis votre dernière visite à la clinique ?,"""""""
Aucun
""""""",falls_since_clinic,llm-fls-adherence@1.0.0,False
Avez-vous cassé des os depuis votre dernière visite à la clinique ?,"Oui, je me suis cassé le bras la semaine dernière.",fractures_since_clinic,llm-fls-adherence@1.0.0,True
Avez-vous cassé des os depuis votre dernière visite à la clinique ?,"""""""
J'ai fait une chute et je me suis fracturé le bassin depuis ma dernière consultation.
""""""",fractures_since_clinic,llm-fls-adherence@1.0.0,True
Avez-vous cassé des os depuis votre dernière visite à la clinique ?,"""""""
Malheureusement, j'ai eu deux nouvelles fractures depuis ma dernière visite chez le médecin.
""""""",fractures_since_clinic,llm-fls-adherence@1.0.0,True
Avez-vous cassé des os depuis votre dernière visite à la clinique ?,"""""""
Je suis tombé sur la glace il y a quelques jours et je me suis cassé le poignet.
""""""",fractures_since_clinic,llm-fls-adherence@1.0.0,True
Avez-vous cassé des os depuis votre dernière visite à la clinique ?,"""""""
Oui, j'ai eu une nouvelle fracture à la jambe depuis ma dernière visite au cabinet médical.
""""""",fractures_since_clinic,llm-fls-adherence@1.0.0,True
Avez-vous cassé des os depuis votre dernière visite à la clinique ?,Non,fractures_since_clinic,llm-fls-adherence@1.0.0,False
Avez-vous cassé des os depuis votre dernière visite à la clinique ?,"""""""
définitivement non
""""""",fractures_since_clinic,llm-fls-adherence@1.0.0,False
Avez-vous cassé des os depuis votre dernière visite à la clinique ?,"""""""
Non, je n'ai pas cassé d'os depuis ma dernière consultation.
""""""",fractures_since_clinic,llm-fls-adherence@1.0.0,False
