llm_question,response,context,topic_key,expected_output
"""""""
La douleur dans votre œil est-elle présente parfois ou tout le temps ?
""""""","""""""
ça fait granuleux
""""""",frequency of pain - some of the time or all the time,llm-cataract@1.0.0,FALSE
"""""""
Merci. Donc, vous ressentez une certaine douleur qui vient et va. Pouvez-vous décrire cette douleur un peu plus en détail ? Est-ce principalement une sensation granuleuse ou sèche, ou autre chose ?
""""""","""""""
oui oui c'est exactement ça ouais parfois un peu sec
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,TRUE
"D'accord, donc vous ressentez parfois une douleur dans votre œil. Pouvez-vous me dire à quoi ressemble cette douleur ? Est-ce principalement une sensation de grains de sable ou de sécheresse, ou autre chose ?",sensation sèche,"description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,TRUE
"""""""
Eprouvez-vous des douleurs à l'œil ?
""""""","""""""
un peu sec parfois
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,TRUE
"""""""
Votre œil est-il actuellement douloureux ?
""""""","""""""
un peu sec parfois
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,TRUE
"""""""
Vos yeux sont-ils douloureux ?
""""""","""""""
un peu sec parfois
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,TRUE
Vos yeux vous font-ils mal du tout ?,"""""""
ils sont juste un peu rugueux
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,TRUE
"""""""
Vos yeux sont-ils douloureux ? du tout
""""""","""""""
ils sont juste un peu rugueux
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,TRUE
"""""""
Vos yeux sont-ils douloureux ? du tout
""""""","""""""
ils sont juste un peu rugueux
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,TRUE
"""""""
Eprouvez-vous des douleurs à l'œil ?
""""""","""""""
seulement après les gouttes mes yeux piquent
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,TRUE
"""""""
Votre œil est-il actuellement douloureux ?
""""""","""""""
seulement après les gouttes mes yeux piquent
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,TRUE
"""""""
Vos yeux sont-ils douloureux ?
""""""","""""""
seulement après les gouttes mes yeux piquent
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,TRUE
"""""""
Eprouvez-vous des douleurs à l'œil ?
""""""","""""""
oui
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,FALSE
"""""""
Votre œil est-il actuellement douloureux ?
""""""","""""""
oui
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,FALSE
"""""""
Vos yeux sont-ils douloureux ?
""""""","""""""
oui
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,FALSE
"""""""
Votre œil est-il actuellement douloureux ?
""""""",Je pense que ça devient moins douloureux dans l'ensemble.,"description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,FALSE
"""""""
Vos yeux sont-ils douloureux ?
""""""",Je pense que ça devient moins douloureux dans l'ensemble.,"description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,FALSE
"""""""
Votre œil est-il actuellement douloureux ?
""""""","""""""
douloureux tout le temps
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,FALSE
"""""""
Vos yeux sont-ils douloureux ?
""""""","""""""
douloureux tout le temps
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,FALSE
"""""""
Êtes-vous en train d'expérimenter une rougeur de l'œil
""""""","""""""
mon œil est un peu rose oui
""""""",location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,FALSE
"""""""
Êtes-vous en train d'expérimenter une rougeur de l'œil
""""""","""""""
les parties gauche et droite de l'œil sont toutes les deux rouges
""""""",location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
"""""""
Êtes-vous en train d'expérimenter une rougeur de l'œil
""""""","""""""
c'est rouge tout le long
""""""",location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
"""""""
Êtes-vous en train d'expérimenter une rougeur de l'œil
""""""",entièrement rouge,location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
"""""""
Êtes-vous en train d'expérimenter une rougeur de l'œil
""""""","""""""
un peu de mon œil est rouge
""""""",location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
"""""""
Êtes-vous en train d'expérimenter une rougeur de l'œil
""""""","""""""
eh bien, c'est encore un peu rose
""""""",location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,FALSE
"""""""
Êtes-vous en train d'expérimenter une rougeur de l'œil
""""""","""""""
rouge aux bords
""""""",location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
"""""""
La rougeur est-elle présente sur toute votre œil ou seulement dans un coin, près de votre nez ?
""""""","""""""
non, ce n'est pas rouge dans le coin, c'est rouge partout
""""""",location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
"""""""
La rougeur est-elle présente sur toute votre œil ou seulement dans un coin, près de votre nez ?
""""""","""""""
toute partie de mon œil est rouge
""""""",location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
"""""""
La rougeur est-elle présente sur toute votre œil ou seulement dans un coin, près de votre nez ?
""""""","""""""
oui, c'est près du nez, c'est très très rouge et ça a l'air d'être une blessure
""""""",location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
"""""""
La rougeur est-elle présente sur toute votre œil ou seulement dans un coin, près de votre nez ?
""""""","""""""
la rougeur est presque complètement disparue, à part un peu dans le coin
""""""",location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
"""""""
La rougeur est-elle présente sur toute votre œil ou seulement dans un coin, près de votre nez ?
""""""","""""""
pas tout à fait. C'est plus congestionné, et c'est rouge à l'extérieur, en dessous de l'œil, ça devient rouge.
""""""",location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
"""""""
La rougeur est-elle présente sur toute votre œil ou seulement dans un coin, près de votre nez ?
""""""",Je dirais qu'une minorité de l'œil est rouge.,location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
"""""""
L'irritation est-elle répandue sur tout votre œil ou est-elle plus présente dans le coin près de votre nez ?
""""""","""""""
non, ce n'est pas très rouge, juste un peu dans le coin
""""""",location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
"""""""
comment va ton œil après l'opération de la cataracte ?
""""""","""""""
c'est plutôt rouge
""""""",location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,FALSE
Avez-vous connu une perte de poids inattendue ?,"environ 2 pierres en 6 mois, je pense",How much weight have you lost?,copd-screen@1.0.0,TRUE
Avez-vous connu une perte de poids inattendue ?,"environ 2 pierres en 6 mois, je pense",Over what time period did you lose this weight?,copd-screen@1.0.0,TRUE
Avez-vous connu une perte de poids inattendue ?,J'ai perdu un peu de poids.,Over what time period did you lose this weight?,copd-screen@1.0.0,FALSE
Avez-vous connu une perte de poids inattendue ?,J'ai perdu un peu de poids.,How much weight have you lost?,copd-screen@1.0.0,FALSE
Avez-vous craché du sang ?,"""""""
Oui, mais ce ne sont vraiment que quelques taches
""""""",How much blood have you coughed up?,copd-screen@1.0.0,TRUE
Avez-vous craché du sang ?,"""""""
Oui, je vois du sang.
""""""",How much blood have you coughed up?,copd-screen@1.0.0,FALSE
Avez-vous craché du sang ?,"""""""
Oui, mais cela ne s'est produit qu'une ou deux fois
""""""",How often has this happened?,copd-screen@1.0.0,TRUE
Avez-vous craché du sang ?,"""""""
Oui, je vois du sang.
""""""",How often has this happened?,copd-screen@1.0.0,FALSE
"""""""
À quel point la pression dans vos oreilles a-t-elle été un problème ?
""""""","""""""
C'est seulement un problème mineur
""""""","Exact severity of problem - mild problem, moderate problem, or severe problem - must be in exact wording",llm-ent-demo@1.0.0,TRUE
"""""""
À quel point la pression dans vos oreilles a-t-elle été un problème ?
""""""","""""""
Bien. Comment puis-je l'expliquer..
""""""","Exact severity of problem - mild problem, moderate problem, or severe problem - must be in exact wording",llm-ent-demo@1.0.0,FALSE
"""""""
À quel point la pression dans vos oreilles a-t-elle été un problème ?
""""""","""""""
la pression est toujours là
""""""","Exact severity of problem - mild problem, moderate problem, or severe problem - must be in exact wording",llm-ent-demo@1.0.0,FALSE
Vos oreilles vous semblent-elles bouchées ou comme « sous l'eau » ?,"""""""
Oui, mais seulement un peu je pense
""""""","Exact severity of problem - mild problem, moderate problem, or severe problem - must be in exact wording",llm-ent-demo@1.0.0,TRUE
Vos oreilles vous semblent-elles bouchées ou comme « sous l'eau » ?,"Oui, c'est un problème sévère.","Exact severity of problem - mild problem, moderate problem, or severe problem - must be in exact wording",llm-ent-demo@1.0.0,TRUE
Vos oreilles vous semblent-elles bouchées ou comme « sous l'eau » ?,"""""""
Oui, c'est exactement ça
""""""","Exact severity of problem - mild problem, moderate problem, or severe problem - must be in exact wording",llm-ent-demo@1.0.0,FALSE
Vos oreilles vous semblent-elles bouchées ou comme « sous l'eau » ?,"""""""
Oui, tout le temps
""""""","Exact severity of problem - mild problem, moderate problem, or severe problem - must be in exact wording",llm-ent-demo@1.0.0,FALSE
Avez-vous ressenti des effets secondaires suite à la prise du médicament ?,"""""""
Oui, j'ai de mauvaises indigestions
""""""",Have you experienced any worsening heartburn or indigestion?,llm-fracture-liaison-service@1.0.0,TRUE
Avez-vous ressenti des effets secondaires suite à la prise du médicament ?,"""""""
eh bien, je suis toujours douloureux depuis ma chute
""""""",Have you experienced any worsening heartburn or indigestion?,llm-fracture-liaison-service@1.0.0,FALSE
Avez-vous ressenti des effets secondaires suite à la prise du médicament ?,"""""""
Oui, j'ai eu quelques problèmes
""""""",Have you experienced any difficulty swallowing?,llm-fracture-liaison-service@1.0.0,FALSE
Avez-vous ressenti des effets secondaires suite à la prise du médicament ?,"""""""
Oui, mais je pense que c'est seulement quand je me couche après avoir pris mes médicaments.
""""""",Have you experienced any difficulty swallowing?,llm-fracture-liaison-service@1.0.0,FALSE
Avez-vous ressenti des effets secondaires suite à la prise du médicament ?,"""""""
Oui, certaines des pilules sont un peu difficiles à avaler
""""""",Have you experienced any difficulty swallowing?,llm-fracture-liaison-service@1.0.0,TRUE
Je suis ici pour vous poser quelques questions sur la façon dont vous vous débrouillez avec vos médicaments pour la santé osseuse. Est-ce que cela vous convient ?,"""""""
Oui, c'est bien
""""""",Are you able to swallow the tablet whole?,llm-fracture-liaison-service@1.0.0,FALSE
Je suis ici pour vous poser quelques questions sur la façon dont vous vous débrouillez avec vos médicaments pour la santé osseuse. Est-ce que cela vous convient ?,"D'accord, mais vous devriez savoir que mon médecin généraliste a changé mes médicaments car j'ai eu des effets secondaires.",Has your GP tried you on a different medication or referred you back to the hospital?,llm-fracture-liaison-service@1.0.0,TRUE
Je suis ici pour vous poser quelques questions sur la façon dont vous vous débrouillez avec vos médicaments pour la santé osseuse. Est-ce que cela vous convient ?,"""""""
Oui, je prends toutes mes comprimés, le matin à jeun et tout, j'ai été très assidu à ce sujet.
""""""",Do you take the tablet first thing in the morning after an overnight fast? - you should take it after an overnight fast.,llm-fracture-liaison-service@1.0.0,TRUE
Je suis ici pour vous poser quelques questions sur la façon dont vous vous débrouillez avec vos médicaments pour la santé osseuse. Est-ce que cela vous convient ?,"""""""
Bien sûr, j'ai quelques questions.
""""""",Do you take the tablet first thing in the morning after an overnight fast? - you should take it after an overnight fast.,llm-fracture-liaison-service@1.0.0,FALSE
Je suis ici pour vous poser quelques questions sur la façon dont vous vous débrouillez avec vos médicaments pour la santé osseuse. Est-ce que cela vous convient ?,"""""""
sûr, c'est bien
""""""",Do you remain sitting or standing for 30 minutes after taking the tablet?,llm-fracture-liaison-service@1.0.0,FALSE
"Avez-vous vécu des événements de santé majeurs (par exemple, une crise cardiaque ou un accident vasculaire cérébral) depuis votre inscription sur la liste d'attente ?",J'ai fait une crise cardiaque depuis,details about what were the major health events?,llm-gynaecology-waitlist@1.0.0,TRUE
"Avez-vous vécu des événements de santé majeurs (par exemple, une crise cardiaque ou un accident vasculaire cérébral) depuis votre inscription sur la liste d'attente ?","""""""
Oui, j'ai dû être à l'hôpital pendant une semaine.
""""""",details about what were the major health events?,llm-gynaecology-waitlist@1.0.0,FALSE
"Avez-vous vécu des événements de santé majeurs (par exemple, une crise cardiaque ou un accident vasculaire cérébral) depuis votre inscription sur la liste d'attente ?","""""""
Oui s'il vous plaît
""""""",details about what were the major health events?,llm-gynaecology-waitlist@1.0.0,FALSE
"Avez-vous vécu des événements de santé majeurs (par exemple, une crise cardiaque ou un accident vasculaire cérébral) depuis votre inscription sur la liste d'attente ?","""""""
Oh oui
""""""",details about what were the major health events?,llm-gynaecology-waitlist@1.0.0,FALSE
"Depuis la dernière fois où vous avez été vu, diriez-vous que vos symptômes ont changé de manière significative (pour le mieux ou pour le pire) ?","""""""
Oui, mes saignements sont devenus beaucoup plus graves.
""""""",details about how have your symptoms changed?,llm-gynaecology-waitlist@1.0.0,TRUE
"Depuis la dernière fois où vous avez été vu, diriez-vous que vos symptômes ont changé de manière significative (pour le mieux ou pour le pire) ?",Oui.,details about how have your symptoms changed?,llm-gynaecology-waitlist@1.0.0,FALSE
"Depuis la dernière fois où vous avez été vu, diriez-vous que vos symptômes ont changé de manière significative (pour le mieux ou pour le pire) ?","""""""
Oui, j'ai vraiment besoin de voir quelqu'un
""""""",details about how have your symptoms changed?,llm-gynaecology-waitlist@1.0.0,FALSE
Avez-vous ressenti une nouvelle essoufflement ou une aggravation de l’essoufflement existant ?,"""""""
Oui
""""""",Does it happen at rest or only when moving?,llm-heart-failure-triage@1.0.0,FALSE
Avez-vous ressenti une nouvelle essoufflement ou une aggravation de l’essoufflement existant ?,"""""""
C'est définitivement en train de empirer
""""""",Does it happen at rest or only when moving?,llm-heart-failure-triage@1.0.0,FALSE
Avez-vous ressenti une nouvelle essoufflement ou une aggravation de l’essoufflement existant ?,"""""""
Oui, surtout quand je marche
""""""",Does it happen at rest or only when moving?,llm-heart-failure-triage@1.0.0,TRUE
Avez-vous ressenti une nouvelle essoufflement ou une aggravation de l’essoufflement existant ?,"""""""
Oui
""""""",Is it getting worse over time?,llm-heart-failure-triage@1.0.0,FALSE
Avez-vous ressenti une nouvelle essoufflement ou une aggravation de l’essoufflement existant ?,"""""""
Oui, je suis essoufflé tout le temps
""""""",Is it getting worse over time?,llm-heart-failure-triage@1.0.0,FALSE
Avez-vous ressenti une nouvelle essoufflement ou une aggravation de l’essoufflement existant ?,"""""""
Oui et je pense que ça empire
""""""",Is it getting worse over time?,llm-heart-failure-triage@1.0.0,TRUE
"""""""
Je veux vérifier votre état cardiaque. Comment vous sentez-vous ces derniers temps ?
""""""","""""""
je suis tellement fatigué que je ne peux même plus sortir de la maison
""""""",Is the fatigue affecting your daily activities?,llm-heart-failure-triage@1.0.0,TRUE
"""""""
Je veux vérifier votre état cardiaque. Comment vous sentez-vous ces derniers temps ?
""""""","""""""
je suis si fatigué
""""""",Is the fatigue affecting your daily activities?,llm-heart-failure-triage@1.0.0,FALSE
"""""""
Je veux vérifier votre état cardiaque. Comment vous sentez-vous ces derniers temps ?
""""""","""""""
Je ne vais pas très bien récemment.
""""""",What were the reasons you visited the doctor or nurse for?,llm-heart-failure-triage@1.0.0,FALSE
"""""""
Je veux vérifier votre état cardiaque. Comment vous sentez-vous ces derniers temps ?
""""""","""""""
Pas très bien, ma glycémie était très élevée et j'ai dû consulter mon médecin généraliste.
""""""",What were the reasons you visited the doctor or nurse for?,llm-heart-failure-triage@1.0.0,TRUE
"Avez-vous ressenti des douleurs abdominales, des désagréments ou des ballonnements ?","""""""
Oui, depuis presque un an maintenant.
""""""",Has this lasted for at least 6 weeks?,llm-ibd-screening@1.0.0,TRUE
"Avez-vous ressenti des douleurs abdominales, des désagréments ou des ballonnements ?",Oui.,Has this lasted for at least 6 weeks?,llm-ibd-screening@1.0.0,FALSE
"Avez-vous ressenti des douleurs abdominales, des désagréments ou des ballonnements ?","""""""
Oui, la douleur vient et va. Certains jours, je vais bien.
""""""",Is the pain persistent or does it come and go?,llm-ibd-screening@1.0.0,TRUE
"Avez-vous ressenti des douleurs abdominales, des désagréments ou des ballonnements ?","""""""
Oui, j'ai eu quelques douleurs
""""""",Is the pain persistent or does it come and go?,llm-ibd-screening@1.0.0,FALSE
"""""""
Avez-vous été sujet à des diarrhées, y compris la nuit ?
""""""","""""""
Oui, et il y a aussi du sang dedans, ce qui est inquiétant.
""""""",Have you noticed any blood or mucus in your stool?,llm-ibd-screening@1.0.0,TRUE
"""""""
Avez-vous été sujet à des diarrhées, y compris la nuit ?
""""""","""""""
Oui, très humide, même la nuit.
""""""",Have you noticed any blood or mucus in your stool?,llm-ibd-screening@1.0.0,FALSE
"""""""
Avez-vous été sujet à des diarrhées, y compris la nuit ?
""""""","""""""
Oui, beaucoup de diarrhée
""""""",Have you noticed any blood or mucus in your stool?,llm-ibd-screening@1.0.0,FALSE
"""""""
Pour cette question, je vais vous demander de faire un test simple. Pourriez-vous vous lever et poser votre autre main à plat sur votreaine opérée. Maintenant, posez le téléphone et mettez cette main à votre bouche et soufflez. Dites-moi quand vous l'aurez fait et je vous demanderai si vous avez ressenti quelque chose.
""""""","""""""
oui, je peux sentir la bosse là quand je fais ça
""""""",Did you feel anything in your operated groin?,llm-hernia-postop-check@1.0.0,TRUE
"""""""
Pour cette question, je vais vous demander de faire un test simple. Pourriez-vous vous lever et poser votre autre main à plat sur votreaine opérée. Maintenant, posez le téléphone et mettez cette main à votre bouche et soufflez. Dites-moi quand vous l'aurez fait et je vous demanderai si vous avez ressenti quelque chose.
""""""","""""""
j'ai fait ça
""""""",Did you feel anything in your operated groin?,llm-hernia-postop-check@1.0.0,FALSE
"""""""
Pour cette question, je vais vous demander de faire un test simple. Pourriez-vous vous lever et poser votre autre main à plat sur votreaine opérée. Maintenant, posez le téléphone et mettez cette main à votre bouche et soufflez. Dites-moi quand vous l'aurez fait et je vous demanderai si vous avez ressenti quelque chose.
""""""","""""""
d'accord
""""""",Did you feel anything in your operated groin?,llm-hernia-postop-check@1.0.0,FALSE
"Prenez-vous actuellement des médicaments réguliers, y compris des médicaments sur ordonnance ou en vente libre ?","""""""
Oui
""""""",Have you been advised to adjust or stop any medications before this procedure?,llm-preop-hvlc@1.0.0,FALSE
Avez-vous déjà eu une anesthésie générale ou une sédation ?,"""""""
Oui, je l'ai eu récemment, tout s'est passé absolument bien.
""""""",Issues or complications with sedation or anaesthesia?,llm-preop-hvlc@1.0.0,TRUE
Avez-vous déjà eu une anesthésie générale ou une sédation ?,"""""""
oui j'ai
""""""",Issues or complications with sedation or anaesthesia?,llm-preop-hvlc@1.0.0,FALSE
"Prenez-vous des anticoagulants (par exemple, la warfarine, l'apixaban, le rivaroxaban, le clopidogrel ou l'aspirine) ?","""""""
oui, je prends de la warfarine
""""""",What blood thinners do you take?,llm-cataract-pre-assessment@1.0.0,TRUE
"Prenez-vous des anticoagulants (par exemple, la warfarine, l'apixaban, le rivaroxaban, le clopidogrel ou l'aspirine) ?","""""""
Oui
""""""",What blood thinners do you take?,llm-cataract-pre-assessment@1.0.0,FALSE
"Avez-vous des allergies connues, y compris des allergies aux médicaments (par exemple, antibiotiques, latex ou agents anesthésiques) ?","""""""
je suis allergique au latex
""""""",What are you allergic to?,llm-preop-hvlc@1.0.0,TRUE
"Avez-vous des allergies connues, y compris des allergies aux médicaments (par exemple, antibiotiques, latex ou agents anesthésiques) ?","""""""
Oui, j'ai quelques allergies
""""""",What are you allergic to?,llm-preop-hvlc@1.0.0,FALSE
"Avez-vous des allergies connues, y compris des allergies aux médicaments (par exemple, antibiotiques, latex ou agents anesthésiques) ?","""""""
pénicilline
""""""",What are you allergic to?,llm-preop-hvlc@1.0.0,TRUE
"Avez-vous un historique médical significatif, y compris des conditions chroniques ou des chirurgies antérieures, dont l'équipe devrait être informée ?","""""""
Oui, j'ai récemment subi une chirurgie de remplacement de la hanche, il y a environ 6 mois.
""""""",What previous surgeries have you had?,llm-preop-hvlc@1.0.0,TRUE
"Avez-vous un historique médical significatif, y compris des conditions chroniques ou des chirurgies antérieures, dont l'équipe devrait être informée ?","""""""
oui, j'ai fait quelques choses
""""""",What previous surgeries have you had?,llm-preop-hvlc@1.0.0,FALSE
Je suis ici pour discuter de votre histoire d'infections urinaires récurrentes. Comment allez-vous ?,"Je vais bien, mais j'ai eu ces douleurs brûlantes et piquantes lors de la miction.",Have you had burning or stinging when or after passing urine?,llm-uti-recurrent-triage@1.0.0,TRUE
Je suis ici pour discuter de votre histoire d'infections urinaires récurrentes. Comment allez-vous ?,"Je vais bien, mais j'ai des problèmes pour uriner très fréquemment.",Have you had burning or stinging when or after passing urine?,llm-uti-recurrent-triage@1.0.0,FALSE
Je suis ici pour discuter de votre histoire d'infections urinaires récurrentes. Comment allez-vous ?,"Je vais bien, mais j'ai des problèmes pour uriner très fréquemment.",Do you rush to the toilet?,llm-uti-recurrent-triage@1.0.0,FALSE
Je suis ici pour discuter de votre histoire d'infections urinaires récurrentes. Comment allez-vous ?,"Je vais bien, mais j'ai des problèmes pour uriner très fréquemment.",Do you pass urine frequently?,llm-uti-recurrent-triage@1.0.0,TRUE
Je suis ici pour discuter de votre histoire d'infections urinaires récurrentes. Comment allez-vous ?,"Je vais bien, mais j'ai eu ces douleurs brûlantes et piquantes lors de la miction.",Do you pass urine frequently?,llm-uti-recurrent-triage@1.0.0,FALSE
Quels symptômes avez-vous lorsque vous avez une infection urinaire ?,"""""""
ça brûle toujours
""""""",Have you had burning or stinging when or after passing urine?,llm-uti-recurrent-triage@1.0.0,TRUE
Quels symptômes avez-vous lorsque vous avez une infection urinaire ?,"""""""
c'est plus une question d'avoir besoin d'y aller très souvent
""""""",Have you had burning or stinging when or after passing urine?,llm-uti-recurrent-triage@1.0.0,FALSE
Quels symptômes avez-vous lorsque vous avez une infection urinaire ?,"""""""
c'est plus une question d'avoir besoin d'y aller très souvent
""""""",Do you pass urine frequently?,llm-uti-recurrent-triage@1.0.0,TRUE
Quels symptômes avez-vous lorsque vous avez une infection urinaire ?,"""""""
ça brûle toujours
""""""",Do you pass urine frequently?,llm-uti-recurrent-triage@1.0.0,FALSE
Quels symptômes avez-vous lorsque vous avez une infection urinaire ?,"""""""
je dois me précipiter aux toilettes.
""""""",Do you pass urine frequently?,llm-uti-recurrent-triage@1.0.0,FALSE
"""""""
Donc, vous ressentez de la douleur en plus de la rougeur, hmm. Laissez-moi noter cela. Votre œil est-il actuellement douloureux ?
""""""","et c'est un peu douloureux aussi, en fait",frequency of pain - some of the time or all the time,llm-cataract@1.0.0,FALSE
"""""""
Merci, j'aimerais vous poser une question sur votre vision maintenant. Remarquez-vous une certaine flou après l'intervention ?
""""""","""""""
Oui, j'ai remarqué une certaine flou dans ma vision depuis l'opération.
""""""",onset - when exactly did you first notice the blurriness?,llm-cataract@1.0.0,FALSE
"""""""
Votre vue s'est-elle améliorée comme vous l'espériez depuis l'opération ?
""""""","""""""
c'était clair jusqu'à il y a deux semaines, puis ça a commencé à devenir flou
""""""",onset - when exactly did you first notice the blurriness?,llm-cataract@1.0.0,TRUE
"""""""
Votre vue s'est-elle améliorée comme vous l'espériez depuis l'opération ?
""""""","""""""
ça va mal depuis l'opération, pour être honnête
""""""",onset - when exactly did you first notice the blurriness?,llm-cataract@1.0.0,TRUE
"""""""
Votre vue s'est-elle améliorée comme vous l'espériez depuis l'opération ?
""""""","""""""
non
""""""",onset - when exactly did you first notice the blurriness?,llm-cataract@1.0.0,FALSE
"""""""
Votre vue s'est-elle améliorée comme vous l'espériez depuis l'opération ?
""""""","""""""
c'est un peu flou
""""""",onset - when exactly did you first notice the blurriness?,llm-cataract@1.0.0,FALSE
"""""""
Votre vue s'est-elle améliorée comme vous l'espériez depuis l'opération ?
""""""","""""""
c'est plus flou que je ne le pensais, mais cela s'améliore lentement
""""""",change over time - do you think the blurriness is getting better or worse?,llm-cataract@1.0.0,TRUE
"""""""
Votre vue s'est-elle améliorée comme vous l'espériez depuis l'opération ?
""""""","""""""
ça empire de plus en plus
""""""",change over time - do you think the blurriness is getting better or worse?,llm-cataract@1.0.0,TRUE
"""""""
Votre vue s'est-elle améliorée comme vous l'espériez depuis l'opération ?
""""""","""""""
c'est un peu flou
""""""",change over time - do you think the blurriness is getting better or worse?,llm-cataract@1.0.0,FALSE
"""""""
Votre vue s'est-elle améliorée comme vous l'espériez depuis l'opération ?
""""""","""""""
c'est pire
""""""",change over time - do you think the blurriness is getting better or worse?,llm-cataract@1.0.0,TRUE
Pensez-vous que la flou est en train de s'améliorer ou de s'aggraver ?,"""""""
c'est plus flou que je ne le pensais, mais cela s'améliore lentement
""""""",change over time - do you think the blurriness is getting better or worse?,llm-cataract@1.0.0,TRUE
Pensez-vous que la flou est en train de s'améliorer ou de s'aggraver ?,"""""""
ça empire de plus en plus
""""""",change over time - do you think the blurriness is getting better or worse?,llm-cataract@1.0.0,TRUE
Pensez-vous que la flou est en train de s'améliorer ou de s'aggraver ?,"""""""
c'est un peu flou
""""""",change over time - do you think the blurriness is getting better or worse?,llm-cataract@1.0.0,FALSE
Pensez-vous que la flou est en train de s'améliorer ou de s'aggraver ?,"""""""
c'est pire
""""""",change over time - do you think the blurriness is getting better or worse?,llm-cataract@1.0.0,TRUE
"""""""
à quel point la flou est-il prononcé ?
""""""",Je pense que la flou est en train de s'aggraver un peu.,"blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,FALSE
"""""""
Évolution dans le temps - pensez-vous que la flou est en train de s'améliorer ou de se détériorer ?
""""""",Je pense que la flou est en train de s'aggraver un peu.,"blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,FALSE
"""""""
D'accord, donc vous avez remarqué certains changements dans votre vision. Je voudrais juste savoir, votre vision est-elle légèrement floue ou complètement brouillée ?
""""""","""""""
Ma vision est légèrement floue plutôt que complètement brouillée.
""""""","blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,TRUE
"""""""
D'accord, donc vous avez remarqué certains changements dans votre vision. Je voudrais juste savoir, votre vision est-elle légèrement floue ou complètement brouillée ?
""""""","""""""
uhmm c'est complètement flou.
""""""","blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,TRUE
"""""""
Votre vue s'est-elle améliorée comme vous l'espériez depuis l'opération ?
""""""","""""""
non, c'est un peu flou
""""""","blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,TRUE
"""""""
Avez-vous ressenti une vision floue depuis votre opération ?
""""""","""""""
c'est un peu flou
""""""","blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,TRUE
"""""""
Votre vue s'est-elle améliorée comme vous l'espériez depuis l'opération ?
""""""","""""""
c'est complètement flou
""""""","blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,TRUE
"""""""
Avez-vous ressenti une vision floue depuis votre opération ?
""""""","""""""
c'est complètement flou
""""""","blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,TRUE
"""""""
Votre vue s'est-elle améliorée comme vous l'espériez depuis l'opération ?
""""""","""""""
non
""""""","blurriness severity - is your vision slightly hazy, or completely blurred?",llm-cataract@1.0.0,FALSE
