llm_question,response,context,topic_key,expected_output
Spüren Sie Schmerzen in Ihrem Auge?,"""""""
es nervt mich
""""""",frequency of pain - some of the time or all the time,llm-cataract@1.0.0,FALSE
Spüren Sie Schmerzen in Ihrem Auge?,"""""""
ja, ich habe viel Schmerzen
""""""",frequency of pain - some of the time or all the time,llm-cataract@1.0.0,FALSE
Spüren Sie Schmerzen in Ihrem Auge?,"""""""
es tut mehr weh als grobkörnig
""""""",frequency of pain - some of the time or all the time,llm-cataract@1.0.0,FALSE
Ist Ihr Auge derzeit schmerzhaft?,"""""""
Ich denke, es wird insgesamt weniger schmerzhaft.
""""""",frequency of pain - some of the time or all the time,llm-cataract@1.0.0,TRUE
"""""""
Ist der Schmerz in Ihrem Auge manchmal oder ständig vorhanden?
""""""","""""""
schmerzhaft die ganze Zeit
""""""",frequency of pain - some of the time or all the time,llm-cataract@1.0.0,TRUE
"""""""
Ist der Schmerz in Ihrem Auge manchmal oder ständig vorhanden?
""""""","""""""
ja manchmal tut es weh ich spüre es wenn ich denke, dass ich es nicht sollte ich bin mir dessen bewusst es gibt mir ein dumpfes Ziehen
""""""",frequency of pain - some of the time or all the time,llm-cataract@1.0.0,TRUE
"""""""
Ist der Schmerz in Ihrem Auge manchmal oder ständig vorhanden?
""""""","""""""
es ist die ganze Zeit schmerzhaft und besonders morgens
""""""",frequency of pain - some of the time or all the time,llm-cataract@1.0.0,TRUE
"""""""
Ist der Schmerz in Ihrem Auge manchmal oder ständig vorhanden?
""""""","""""""
der Schmerz nimmt ab
""""""",frequency of pain - some of the time or all the time,llm-cataract@1.0.0,FALSE
"""""""
Ist der Schmerz in Ihrem Auge manchmal oder ständig vorhanden?
""""""","Es war gestern ziemlich schlimm, aber heute morgen, als ich aufstand, tat es mir immer noch weh.",frequency of pain - some of the time or all the time,llm-cataract@1.0.0,TRUE
"""""""
Ist der Schmerz in Ihrem Auge manchmal oder ständig vorhanden?
""""""","""""""
nur wenn die Tropfen brennen
""""""",frequency of pain - some of the time or all the time,llm-cataract@1.0.0,TRUE
"""""""
Ist der Schmerz in Ihrem Auge manchmal oder ständig vorhanden?
""""""","""""""
gelegentlich ein bisschen schmerzhaft
""""""",frequency of pain - some of the time or all the time,llm-cataract@1.0.0,TRUE
Spüren Sie Schmerzen in Ihrem Auge?,"""""""
Ich leide
""""""",frequency of pain - some of the time or all the time,llm-cataract@1.0.0,FALSE
Spüren Sie Schmerzen in Ihrem Auge?,"""""""
Schmerz kühl über
""""""",frequency of pain - some of the time or all the time,llm-cataract@1.0.0,FALSE
"""""""
Ist der Schmerz in Ihrem Auge manchmal oder ständig vorhanden?
""""""",Es fühlt sich rau an.,frequency of pain - some of the time or all the time,llm-cataract@1.0.0,FALSE
"Danke. Also, du fühlst dich ein bisschen wund und es kommt und geht. Kannst du dieses Wundsein etwas genauer beschreiben - ist es hauptsächlich ein rauhes oder trockenes Gefühl, oder etwas anderes?","""""""
Ja, genau richtig, ja, manchmal ein bisschen trocken.
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,TRUE
"""""""
In Ordnung, Sie spüren also manchmal ein wenig Schmerz im Auge. Können Sie mir beschreiben, wie der Schmerz sich anfühlt? Ist es hauptsächlich ein sandiges oder trockenes Gefühl, oder etwas anderes?
""""""",Trockenes Gefühl,"description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,TRUE
Erleben Sie Schmerzen in Ihrem Auge?,"""""""
manchmal ein bisschen trocken
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,TRUE
"""""""
Ist Ihr Auge derzeit schmerzhaft?
""""""",manchmal ein bisschen trocken,"description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,TRUE
"""""""
Tun Ihre Augen weh?
""""""",manchmal ein bisschen trocken,"description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,TRUE
Tun Ihre Augen überhaupt weh?,"""""""
sie sind nur ein bisschen rau
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,TRUE
"""""""
Tun Ihre Augen weh? Überhaupt?
""""""","""""""
sie sind nur ein bisschen rau
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,TRUE
"""""""
Tun Ihre Augen weh? Überhaupt?
""""""","""""""
sie sind nur ein bisschen rau
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,TRUE
Erleben Sie Schmerzen in Ihrem Auge?,"""""""
erst nach den Tropfen brennt mein Auge
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,TRUE
"""""""
Ist Ihr Auge derzeit schmerzhaft?
""""""","""""""
erst nach den Tropfen brennt mein Auge
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,TRUE
"""""""
Tun Ihre Augen weh?
""""""","""""""
erst nach den Tropfen brennen meine Augen
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,TRUE
Erleben Sie Schmerzen in Ihrem Auge?,"""""""
ja
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,FALSE
"""""""
Ist Ihr Auge derzeit schmerzhaft?
""""""","""""""
ja
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,FALSE
"""""""
Tun Ihre Augen weh?
""""""","""""""
ja
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,FALSE
"""""""
Ist Ihr Auge derzeit schmerzhaft?
""""""","""""""
Ich denke, es wird insgesamt weniger schmerzhaft.
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,FALSE
"""""""
Tun Ihre Augen weh?
""""""","""""""
Ich denke, es wird insgesamt weniger schmerzhaft.
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,FALSE
"""""""
Ist Ihr Auge derzeit schmerzhaft?
""""""","""""""
schmerzhaft die ganze Zeit
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,FALSE
"""""""
Tun Ihre Augen weh?
""""""","""""""
schmerzhaft die ganze Zeit
""""""","description of the pain - is it mostly a gritty or dry sensation, or something else?",llm-cataract@1.0.0,FALSE
Erleben Sie Rötung in Ihrem Auge?,"""""""
mein Auge ist ein bisschen rosa, ja
""""""",location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,FALSE
Erleben Sie Rötung in Ihrem Auge?,"""""""
der linke und rechte Teil des Auges sind beide rot
""""""",location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
Erleben Sie Rötung in Ihrem Auge?,"""""""
es ist die ganze Zeit rot
""""""",location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
Erleben Sie Rötung in Ihrem Auge?,völlig rot,location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
Erleben Sie Rötung in Ihrem Auge?,ein bisschen von meinem Auge ist rot,location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
Erleben Sie Rötung in Ihrem Auge?,"""""""
nun, es ist immer noch ein bisschen rosa
""""""",location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,FALSE
Erleben Sie Rötung in Ihrem Auge?,rot an den Rändern,location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
"Ist die Rötung überall in Ihrem Auge oder nur in einer Ecke, nahe an Ihrer Nase?","""""""
nein, es ist nicht rot in der Ecke, es ist überall rot
""""""",location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
"Ist die Rötung überall in Ihrem Auge oder nur in einer Ecke, nahe an Ihrer Nase?","""""""
jeder Teil meines Auges ist rot
""""""",location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
"Ist die Rötung überall in Ihrem Auge oder nur in einer Ecke, nahe an Ihrer Nase?","""""""
Ja, es ist nahe der Nase, es ist sehr, sehr rot und es sieht so aus, als gäbe es eine Wunde.
""""""",location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
"Ist die Rötung überall in Ihrem Auge oder nur in einer Ecke, nahe an Ihrer Nase?","""""""
die Röte ist fast vollständig verschwunden, abgesehen von einem kleinen Teil in der Ecke
""""""",location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
"Ist die Rötung überall in Ihrem Auge oder nur in einer Ecke, nahe an Ihrer Nase?","""""""
nicht ganz. Es ist eher blutunterlaufen, und es ist außen, unter dem Auge, rot.
""""""",location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
"Ist die Rötung überall in Ihrem Auge oder nur in einer Ecke, nahe an Ihrer Nase?","Ich würde sagen, dass ein Teil des Auges rot ist.",location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
Ist die Rötung überall in Ihrem Auge oder mehr in der Ecke neben Ihrer Nase?,"""""""
nein, es ist nicht sehr rot, nur ein bisschen in der Ecke
""""""",location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,TRUE
Wie geht es Ihrem Auge nach der Kataraktoberation?,"""""""
es ist eher rot
""""""",location of redness - all over or just in the corner by the nose,llm-cataract@1.0.0,FALSE
Haben Sie unerwartetes Gewichtsverlust erlebt?,"""""""
etwa 2 Steine in 6 Monaten, denke ich
""""""",How much weight have you lost?,copd-screen@1.0.0,TRUE
Haben Sie unerwartetes Gewichtsverlust erlebt?,"""""""
etwa 2 Steine in 6 Monaten, denke ich
""""""",Over what time period did you lose this weight?,copd-screen@1.0.0,TRUE
Haben Sie unerwartetes Gewichtsverlust erlebt?,Ich habe etwas abgenommen.,Over what time period did you lose this weight?,copd-screen@1.0.0,FALSE
Haben Sie unerwartetes Gewichtsverlust erlebt?,Ich habe etwas abgenommen.,How much weight have you lost?,copd-screen@1.0.0,FALSE
Haben Sie Blut gehustet?,"""""""
Ja, aber es sind wirklich nur einige Flecken.
""""""",How much blood have you coughed up?,copd-screen@1.0.0,TRUE
Haben Sie Blut gehustet?,"""""""
Ja, ich sehe tatsächlich etwas Blut.
""""""",How much blood have you coughed up?,copd-screen@1.0.0,FALSE
Haben Sie Blut gehustet?,"Ja, aber es ist nur einmal oder zweimal passiert.",How often has this happened?,copd-screen@1.0.0,TRUE
Haben Sie Blut gehustet?,"""""""
Ja, ich sehe tatsächlich etwas Blut.
""""""",How often has this happened?,copd-screen@1.0.0,FALSE
"""""""
Wie sehr war Druck in Ihren Ohren ein Problem?
""""""",Es ist nur ein leichtes Problem.,"Exact severity of problem - mild problem, moderate problem, or severe problem - must be in exact wording",llm-ent-demo@1.0.0,TRUE
"""""""
Wie sehr war Druck in Ihren Ohren ein Problem?
""""""","""""""
Nun. Wie erkläre ich es…
""""""","Exact severity of problem - mild problem, moderate problem, or severe problem - must be in exact wording",llm-ent-demo@1.0.0,FALSE
"""""""
Wie sehr war Druck in Ihren Ohren ein Problem?
""""""","""""""
der Druck ist immer da
""""""","Exact severity of problem - mild problem, moderate problem, or severe problem - must be in exact wording",llm-ent-demo@1.0.0,FALSE
Fühlen sich Ihre Ohren verstopft oder „unter Wasser“?,"Ja, aber nur ein bisschen, denke ich.","Exact severity of problem - mild problem, moderate problem, or severe problem - must be in exact wording",llm-ent-demo@1.0.0,TRUE
Fühlen sich Ihre Ohren verstopft oder „unter Wasser“?,"Ja, das ist ein schwerwiegendes Problem.","Exact severity of problem - mild problem, moderate problem, or severe problem - must be in exact wording",llm-ent-demo@1.0.0,TRUE
Fühlen sich Ihre Ohren verstopft oder „unter Wasser“?,"""""""
Ja, das ist es genau
""""""","Exact severity of problem - mild problem, moderate problem, or severe problem - must be in exact wording",llm-ent-demo@1.0.0,FALSE
Fühlen sich Ihre Ohren verstopft oder „unter Wasser“?,"""""""
Ja, die ganze Zeit
""""""","Exact severity of problem - mild problem, moderate problem, or severe problem - must be in exact wording",llm-ent-demo@1.0.0,FALSE
Haben Sie Nebenwirkungen durch die Medikation erlebt?,"""""""
Ja, ich bekomme Magenschmerzen.
""""""",Have you experienced any worsening heartburn or indigestion?,llm-fracture-liaison-service@1.0.0,TRUE
Haben Sie Nebenwirkungen durch die Medikation erlebt?,"""""""
na ja, ich habe seit meinem Sturz ständig Schmerzen
""""""",Have you experienced any worsening heartburn or indigestion?,llm-fracture-liaison-service@1.0.0,FALSE
Haben Sie Nebenwirkungen durch die Medikation erlebt?,"""""""
Ja, ich hatte ein paar Probleme.
""""""",Have you experienced any difficulty swallowing?,llm-fracture-liaison-service@1.0.0,FALSE
Haben Sie Nebenwirkungen durch die Medikation erlebt?,"""""""
Ja, aber ich denke, das passiert nur, wenn ich mich nach dem Einnehmen meiner Pillen hingelege.
""""""",Have you experienced any difficulty swallowing?,llm-fracture-liaison-service@1.0.0,FALSE
Haben Sie Nebenwirkungen durch die Medikation erlebt?,"Ja, einige der Pillen sind etwas schwer runterzubekommen.",Have you experienced any difficulty swallowing?,llm-fracture-liaison-service@1.0.0,TRUE
"Ich bin hier, um Ihnen ein paar Fragen zu Ihrer Einnahme von Knochengesundheitsmedikamenten zu stellen. Wäre das in Ordnung?","""""""
Ja, das ist in Ordnung.
""""""",Are you able to swallow the tablet whole?,llm-fracture-liaison-service@1.0.0,FALSE
"Ich bin hier, um Ihnen ein paar Fragen zu Ihrer Einnahme von Knochengesundheitsmedikamenten zu stellen. Wäre das in Ordnung?","""""""
Okay, aber du solltest wissen, dass mein Arzt meine Medikamente gewechselt hat, weil ich Nebenwirkungen hatte.
""""""",Has your GP tried you on a different medication or referred you back to the hospital?,llm-fracture-liaison-service@1.0.0,TRUE
"Ich bin hier, um Ihnen ein paar Fragen zu Ihrer Einnahme von Knochengesundheitsmedikamenten zu stellen. Wäre das in Ordnung?","""""""
Ja, ich nehme alle meine Tabletten morgens ohne Essen und so, ich bin sehr fleißig damit.
""""""",Do you take the tablet first thing in the morning after an overnight fast? - you should take it after an overnight fast.,llm-fracture-liaison-service@1.0.0,TRUE
"Ich bin hier, um Ihnen ein paar Fragen zu Ihrer Einnahme von Knochengesundheitsmedikamenten zu stellen. Wäre das in Ordnung?","""""""
sicher, ich habe ein paar Fragen
""""""",Do you take the tablet first thing in the morning after an overnight fast? - you should take it after an overnight fast.,llm-fracture-liaison-service@1.0.0,FALSE
"Ich bin hier, um Ihnen ein paar Fragen zu Ihrer Einnahme von Knochengesundheitsmedikamenten zu stellen. Wäre das in Ordnung?","""""""
sicher, das ist in Ordnung
""""""",Do you remain sitting or standing for 30 minutes after taking the tablet?,llm-fracture-liaison-service@1.0.0,FALSE
Haben Sie seit Ihrer Aufnahme auf die Warteliste irgendeine schwere Gesundheitsereignisse (zum Beispiel einen Herzinfarkt oder Schlaganfall) erlebt?,Ich hatte einen Herzinfarkt seit,details about what were the major health events?,llm-gynaecology-waitlist@1.0.0,TRUE
Haben Sie seit Ihrer Aufnahme auf die Warteliste irgendeine schwere Gesundheitsereignisse (zum Beispiel einen Herzinfarkt oder Schlaganfall) erlebt?,"Ja, ich musste eine Woche im Krankenhaus bleiben.",details about what were the major health events?,llm-gynaecology-waitlist@1.0.0,FALSE
Haben Sie seit Ihrer Aufnahme auf die Warteliste irgendeine schwere Gesundheitsereignisse (zum Beispiel einen Herzinfarkt oder Schlaganfall) erlebt?,"""""""
Ja bitte
""""""",details about what were the major health events?,llm-gynaecology-waitlist@1.0.0,FALSE
Haben Sie seit Ihrer Aufnahme auf die Warteliste irgendeine schwere Gesundheitsereignisse (zum Beispiel einen Herzinfarkt oder Schlaganfall) erlebt?,"""""""
Oh ja
""""""",details about what were the major health events?,llm-gynaecology-waitlist@1.0.0,FALSE
"Seitdem Sie zuletzt gesehen wurden, würden Sie sagen, dass sich Ihre Symptome erheblich verändert haben (zu Ihrem Vorteil oder Nachteil)?","""""""
Ja, meine Blutung ist viel schlimmer geworden.
""""""",details about how have your symptoms changed?,llm-gynaecology-waitlist@1.0.0,TRUE
"Seitdem Sie zuletzt gesehen wurden, würden Sie sagen, dass sich Ihre Symptome erheblich verändert haben (zu Ihrem Vorteil oder Nachteil)?","""""""
Ja.
""""""",details about how have your symptoms changed?,llm-gynaecology-waitlist@1.0.0,FALSE
"Seitdem Sie zuletzt gesehen wurden, würden Sie sagen, dass sich Ihre Symptome erheblich verändert haben (zu Ihrem Vorteil oder Nachteil)?","""""""
Ja, ich habe. Ich muss wirklich jemanden sehen.
""""""",details about how have your symptoms changed?,llm-gynaecology-waitlist@1.0.0,FALSE
Haben Sie neue oder verstärkte Atembeschwerden bemerkt?,"""""""
Ja
""""""",Does it happen at rest or only when moving?,llm-heart-failure-triage@1.0.0,FALSE
Haben Sie neue oder verstärkte Atembeschwerden bemerkt?,Es wird definitiv schlimmer.,Does it happen at rest or only when moving?,llm-heart-failure-triage@1.0.0,FALSE
Haben Sie neue oder verstärkte Atembeschwerden bemerkt?,"""""""
Ja, besonders wenn ich gehe
""""""",Does it happen at rest or only when moving?,llm-heart-failure-triage@1.0.0,TRUE
Haben Sie neue oder verstärkte Atembeschwerden bemerkt?,"""""""
Ja
""""""",Is it getting worse over time?,llm-heart-failure-triage@1.0.0,FALSE
Haben Sie neue oder verstärkte Atembeschwerden bemerkt?,"""""""
Ja, ich bin die ganze Zeit außer Atem
""""""",Is it getting worse over time?,llm-heart-failure-triage@1.0.0,FALSE
Haben Sie neue oder verstärkte Atembeschwerden bemerkt?,"""""""
Ja und ich denke, es wird schlimmer
""""""",Is it getting worse over time?,llm-heart-failure-triage@1.0.0,TRUE
"""""""
Ich möchte nach Ihrem Herzproblem schauen. Wie fühlen Sie sich lately?
""""""

Note: ""Lately"" is typically translated as ""letztlich"" or ""in letzter Zeit"" in German. A more natural translation would be:

""""""
Ich möchte nach Ihrem Herzproblem schauen. Wie fühlen Sie sich in letzter Zeit?
""""""","""""""
Ich bin so müde, dass ich das Haus nicht einmal mehr verlassen kann.
""""""",Is the fatigue affecting your daily activities?,llm-heart-failure-triage@1.0.0,TRUE
"""""""
Ich möchte nach Ihrem Herzproblem schauen. Wie fühlen Sie sich lately?
""""""

Note: ""Lately"" is typically translated as ""letztlich"" or ""in letzter Zeit"" in German. A more natural translation would be:

""""""
Ich möchte nach Ihrem Herzproblem schauen. Wie fühlen Sie sich in letzter Zeit?
""""""","""""""
ich bin so müde
""""""",Is the fatigue affecting your daily activities?,llm-heart-failure-triage@1.0.0,FALSE
"""""""
Ich möchte nach Ihrem Herzproblem schauen. Wie fühlen Sie sich lately?
""""""

Note: ""Lately"" is typically translated as ""letztlich"" or ""in letzter Zeit"" in German. A more natural translation would be:

""""""
Ich möchte nach Ihrem Herzproblem schauen. Wie fühlen Sie sich in letzter Zeit?
""""""","""""""
Ich war lately nicht sehr gut.
""""""

Note: The translation has been corrected to:
""""""
Ich war lately nicht sehr gut.
""""""

However, for better German grammar and fluency, it should be:
""""""
Ich war lately nicht sehr gut.
""""""

Or more naturally:
""""""
Ich fühle mich seit kurzem nicht sehr gut.
""""""",What were the reasons you visited the doctor or nurse for?,llm-heart-failure-triage@1.0.0,FALSE
"""""""
Ich möchte nach Ihrem Herzproblem schauen. Wie fühlen Sie sich lately?
""""""

Note: ""Lately"" is typically translated as ""letztlich"" or ""in letzter Zeit"" in German. A more natural translation would be:

""""""
Ich möchte nach Ihrem Herzproblem schauen. Wie fühlen Sie sich in letzter Zeit?
""""""","""""""
Nicht gut, mein Diabetes war extrem hoch und ich musste meinen Hausarzt aufsuchen.
""""""",What were the reasons you visited the doctor or nurse for?,llm-heart-failure-triage@1.0.0,TRUE
"Haben Sie Bauchschmerzen, Unwohlsein oder Blähungen gehabt?","""""""
Ja, seit fast einem Jahr.
""""""",Has this lasted for at least 6 weeks?,llm-ibd-screening@1.0.0,TRUE
"Haben Sie Bauchschmerzen, Unwohlsein oder Blähungen gehabt?","""""""
Ja.
""""""",Has this lasted for at least 6 weeks?,llm-ibd-screening@1.0.0,FALSE
"Haben Sie Bauchschmerzen, Unwohlsein oder Blähungen gehabt?","""""""
Ja, der Schmerz kommt und geht irgendwie. Manchmal bin ich okay.
""""""",Is the pain persistent or does it come and go?,llm-ibd-screening@1.0.0,TRUE
"Haben Sie Bauchschmerzen, Unwohlsein oder Blähungen gehabt?","""""""
Ja, ich hatte einige Schmerzen.
""""""",Is the pain persistent or does it come and go?,llm-ibd-screening@1.0.0,FALSE
"Erleben Sie Durchfall, auch nachts?","Ja, und darin ist auch etwas Blut, was besorgniserregend ist.",Have you noticed any blood or mucus in your stool?,llm-ibd-screening@1.0.0,TRUE
"Erleben Sie Durchfall, auch nachts?","""""""
Ja, sehr wasserreich, sogar nachts.
""""""",Have you noticed any blood or mucus in your stool?,llm-ibd-screening@1.0.0,FALSE
"Erleben Sie Durchfall, auch nachts?","""""""
Ja, ziemlich viel Durchfall
""""""",Have you noticed any blood or mucus in your stool?,llm-ibd-screening@1.0.0,FALSE
"Für diese Frage werde ich dich bitten, einen einfachen Test durchzuführen. Könntest du bitte aufstehen und deine andere Hand flach auf deinem operierten Schambereich platzieren? Leg jetzt bitte das Telefon hin und führe diese Hand zu deinem Mund und blase hinein. Teile mir mit, wenn du das getan hast, und ich werde dich fragen, ob du etwas gespürt hast.","""""""
Ja, ich kann die Beule spüren, wenn ich das tue.
""""""",Did you feel anything in your operated groin?,llm-hernia-postop-check@1.0.0,TRUE
"Für diese Frage werde ich dich bitten, einen einfachen Test durchzuführen. Könntest du bitte aufstehen und deine andere Hand flach auf deinem operierten Schambereich platzieren? Leg jetzt bitte das Telefon hin und führe diese Hand zu deinem Mund und blase hinein. Teile mir mit, wenn du das getan hast, und ich werde dich fragen, ob du etwas gespürt hast.","""""""
ich habe es getan
""""""",Did you feel anything in your operated groin?,llm-hernia-postop-check@1.0.0,FALSE
"Für diese Frage werde ich dich bitten, einen einfachen Test durchzuführen. Könntest du bitte aufstehen und deine andere Hand flach auf deinem operierten Schambereich platzieren? Leg jetzt bitte das Telefon hin und führe diese Hand zu deinem Mund und blase hinein. Teile mir mit, wenn du das getan hast, und ich werde dich fragen, ob du etwas gespürt hast.","""""""
okay
"""""" 

(Note: ""okay"" is often used as-is in German, but if you prefer the more formal German equivalent, it would be ""in Ordnung"" or ""alright"".) 

For a direct translation:
""""""
in Ordnung
""""""",Did you feel anything in your operated groin?,llm-hernia-postop-check@1.0.0,FALSE
"Nehmen Sie derzeit regelmäßige Medikamente, einschließlich verschreibungspflichtiger Arzneimittel oder über den Ladentisch erhältlicher Medikamente?","""""""
Ja
""""""",Have you been advised to adjust or stop any medications before this procedure?,llm-preop-hvlc@1.0.0,FALSE
Haben Sie schon einmal allgemeine Narkose oder Sedierung bekommen?,"""""""
Ja, ich hatte es gerade erst, es lief absolut gut.
""""""",Issues or complications with sedation or anaesthesia?,llm-preop-hvlc@1.0.0,TRUE
Haben Sie schon einmal allgemeine Narkose oder Sedierung bekommen?,"""""""
ja, ich habe
""""""",Issues or complications with sedation or anaesthesia?,llm-preop-hvlc@1.0.0,FALSE
"Nehmen Sie aktuell Blutverdünnungsmittel (z.B. Warfarin, Apixaban, Rivaroxaban, Clopidogrel oder Aspirin)?","""""""
ja, ich nehme Warfarin
""""""",What blood thinners do you take?,llm-cataract-pre-assessment@1.0.0,TRUE
"Nehmen Sie aktuell Blutverdünnungsmittel (z.B. Warfarin, Apixaban, Rivaroxaban, Clopidogrel oder Aspirin)?","""""""
Ja
""""""",What blood thinners do you take?,llm-cataract-pre-assessment@1.0.0,FALSE
"Haben Sie bekannte Allergien, einschließlich Medikamentenallergien (z. B. Antibiotika, Latex oder Narkotika)?",Ich bin allergisch gegen Latex.,What are you allergic to?,llm-preop-hvlc@1.0.0,TRUE
"Haben Sie bekannte Allergien, einschließlich Medikamentenallergien (z. B. Antibiotika, Latex oder Narkotika)?","""""""
Ja, ich habe einige Allergien.
""""""",What are you allergic to?,llm-preop-hvlc@1.0.0,FALSE
"Haben Sie bekannte Allergien, einschließlich Medikamentenallergien (z. B. Antibiotika, Latex oder Narkotika)?",Penicillin,What are you allergic to?,llm-preop-hvlc@1.0.0,TRUE
"Haben Sie eine bemerkenswerte Krankengeschichte, einschließlich chronischer Erkrankungen oder früherer Operationen, von der das Team wissen sollte?","Ja, ich habe kürzlich meine Hüfte operieren lassen, vor etwa 6 Monaten.",What previous surgeries have you had?,llm-preop-hvlc@1.0.0,TRUE
"Haben Sie eine bemerkenswerte Krankengeschichte, einschließlich chronischer Erkrankungen oder früherer Operationen, von der das Team wissen sollte?","""""""
Ja, ich habe ein paar Dinge machen lassen.
""""""",What previous surgeries have you had?,llm-preop-hvlc@1.0.0,FALSE
"""""""
Ich bin hier, um Ihre Geschichte von wiederkehrenden Harnwegsinfektionen zu besprechen. Wie geht es Ihnen?
""""""","""""""
Mir geht es gut, aber ich habe brennende und stechende Schmerzen beim Wasserlassen.
""""""",Have you had burning or stinging when or after passing urine?,llm-uti-recurrent-triage@1.0.0,TRUE
"""""""
Ich bin hier, um Ihre Geschichte von wiederkehrenden Harnwegsinfektionen zu besprechen. Wie geht es Ihnen?
""""""","""""""
Mir geht es gut, aber ich habe Probleme mit häufigem Wasserlassen.
""""""",Have you had burning or stinging when or after passing urine?,llm-uti-recurrent-triage@1.0.0,FALSE
"""""""
Ich bin hier, um Ihre Geschichte von wiederkehrenden Harnwegsinfektionen zu besprechen. Wie geht es Ihnen?
""""""","""""""
Mir geht es gut, aber ich habe Probleme mit häufigem Wasserlassen.
""""""",Do you rush to the toilet?,llm-uti-recurrent-triage@1.0.0,FALSE
"""""""
Ich bin hier, um Ihre Geschichte von wiederkehrenden Harnwegsinfektionen zu besprechen. Wie geht es Ihnen?
""""""","""""""
Mir geht es gut, aber ich habe Probleme mit häufigem Wasserlassen.
""""""",Do you pass urine frequently?,llm-uti-recurrent-triage@1.0.0,TRUE
"""""""
Ich bin hier, um Ihre Geschichte von wiederkehrenden Harnwegsinfektionen zu besprechen. Wie geht es Ihnen?
""""""","""""""
Mir geht es gut, aber ich habe brennende und stechende Schmerzen beim Wasserlassen.
""""""",Do you pass urine frequently?,llm-uti-recurrent-triage@1.0.0,FALSE
Welche Symptome treten bei einer Harnwegsinfektion auf?,"""""""
es brennt immer
""""""",Have you had burning or stinging when or after passing urine?,llm-uti-recurrent-triage@1.0.0,TRUE
Welche Symptome treten bei einer Harnwegsinfektion auf?,"""""""
es ist mehr davon, sehr häufig gehen zu müssen
""""""",Have you had burning or stinging when or after passing urine?,llm-uti-recurrent-triage@1.0.0,FALSE
Welche Symptome treten bei einer Harnwegsinfektion auf?,"""""""
es ist mehr davon, sehr häufig gehen zu müssen
""""""",Do you pass urine frequently?,llm-uti-recurrent-triage@1.0.0,TRUE
Welche Symptome treten bei einer Harnwegsinfektion auf?,"""""""
es brennt immer
""""""",Do you pass urine frequently?,llm-uti-recurrent-triage@1.0.0,FALSE
Welche Symptome treten bei einer Harnwegsinfektion auf?,Ich muss schnell auf die Toilette.,Do you pass urine frequently?,llm-uti-recurrent-triage@1.0.0,FALSE
"""""""
Sie spüren also Schmerzen zusammen mit der Rötung, hm. Lassen Sie mich das notieren. Ist Ihr Auge momentan schmerzhaft?
""""""",und es ist tatsächlich auch ein bisschen schmerzhaft,frequency of pain - some of the time or all the time,llm-cataract@1.0.0,FALSE
"""""""
Danke, ich möchte jetzt nach Ihrer Sehschärfe fragen. Merken Sie nach der Operation irgendwelche Verschleierungen?
""""""","Ja, ich habe seit der Operation einige Verschwommenheit in meinem Sehen bemerkt.",onset - when exactly did you first notice the blurriness?,llm-cataract@1.0.0,FALSE
