llm_question,response,symptom,topic_key,expected_output
Haben Sie Schwierigkeiten oder Schmerzen beim Schlucken?,"Ich muss mein Essen lange kauen, bevor ich es schlucken kann, ohne das Gefühl zu haben, es könnte stecken bleiben.",swallowing_difficulty,llm-fls-adherence@1.0.0,True
Haben Sie Schwierigkeiten oder Schmerzen beim Schlucken?,Nein,swallowing_difficulty,llm-fls-adherence@1.0.0,False
Haben Sie Schwierigkeiten oder Schmerzen beim Schlucken?,"Nein, überhaupt nicht.",swallowing_difficulty,llm-fls-adherence@1.0.0,False
Haben Sie Schwierigkeiten oder Schmerzen beim Schlucken?,"""""""
Ich habe keine Probleme beim Schlucken gehabt.
""""""",swallowing_difficulty,llm-fls-adherence@1.0.0,False
Haben Sie Schwierigkeiten oder Schmerzen beim Schlucken?,"""""""
Das Schlucken erscheint mir vollkommen normal.
""""""",swallowing_difficulty,llm-fls-adherence@1.0.0,False
Haben Sie Schwierigkeiten oder Schmerzen beim Schlucken?,"""""""
Ich verspüre keinen Schmerz oder Schwierigkeiten beim Schlucken.
""""""",swallowing_difficulty,llm-fls-adherence@1.0.0,False
Haben Sie Schwierigkeiten oder Schmerzen beim Schlucken?,"Alles läuft glatt, wenn ich esse oder trinke.",swallowing_difficulty,llm-fls-adherence@1.0.0,False
Haben Sie Schwierigkeiten oder Schmerzen beim Schlucken?,"""""""
Ich habe überhaupt keine Probleme beim Schlucken bemerkt.
""""""",swallowing_difficulty,llm-fls-adherence@1.0.0,False
Haben Sie Schwierigkeiten oder Schmerzen beim Schlucken?,"""""""
Ich bin mir nicht sicher, manchmal fühlt es sich an, als wäre es etwas schwerer zu schlucken als üblich, aber es ist nicht konstant.
""""""",swallowing_difficulty,llm-fls-adherence@1.0.0,Unsure
Haben Sie Schwierigkeiten oder Schmerzen beim Schlucken?,"Es fühlt sich anders an, aber ich bin mir nicht sicher, ob es tatsächlich schwerer zu schlucken ist oder nicht.",swallowing_difficulty,llm-fls-adherence@1.0.0,Unsure
Haben Sie Schwierigkeiten oder Schmerzen beim Schlucken?,"Manchmal habe ich das Gefühl, ich muss ein paar Mal schlucken, um alles hinunterzubekommen, aber ich bin mir nicht sicher, ob das normal ist.",swallowing_difficulty,llm-fls-adherence@1.0.0,Unsure
Haben Sie Schwierigkeiten oder Schmerzen beim Schlucken?,"""""""
Ich bin mir nicht sicher, ob es damit zusammenhängt, aber ich habe beim Essen ein leichtes Unwohlsein gespürt, könnte mit dem Schlucken zu tun haben, bin mir aber nicht sicher.
""""""",swallowing_difficulty,llm-fls-adherence@1.0.0,Unsure
Haben Sie Schwierigkeiten oder Schmerzen beim Schlucken?,"Ich werde versuchen, mehr darauf zu achten, während meiner nächsten Mahlzeit, um zu sehen, ob ich etwas bemerke.",swallowing_difficulty,llm-fls-adherence@1.0.0,Inconclusive
Haben Sie Schwierigkeiten oder Schmerzen beim Schlucken?,"Ich wollte gerade einen Termin vereinbaren, um untersucht zu werden, bin aber noch nicht gegangen.",swallowing_difficulty,llm-fls-adherence@1.0.0,Inconclusive
Haben Sie Schwierigkeiten oder Schmerzen beim Schlucken?,"Das ist eine gute Frage, ich sollte wahrscheinlich meinen Arzt danach fragen.",swallowing_difficulty,llm-fls-adherence@1.0.0,Inconclusive
Haben Sie Schwierigkeiten oder Schmerzen beim Schlucken?,"""""""
Ich wollte mich schon damit befassen, aber ich habe noch keine Gelegenheit dazu gehabt.
""""""",swallowing_difficulty,llm-fls-adherence@1.0.0,Inconclusive
"""""""
Danke. Ich möchte nur prüfen, haben Sie Schwierigkeiten oder Schmerzen beim Schlucken gehabt?
""""""","""""""
Keine
""""""",swallowing_difficulty,llm-fls-adherence@1.0.0,False
"Haben Sie seit dem Beginn der Medikamenteneinnahme neue Schmerzen im Oberschenkel, im Hüftbereich oder in der Leiste verspürt?","""""""
Ja
""""""",thigh_pain,llm-fls-adherence@1.0.0,True
"Haben Sie seit dem Beginn der Medikamenteneinnahme neue Schmerzen im Oberschenkel, im Hüftbereich oder in der Leiste verspürt?","""""""
Ja, viel Schmerz
""""""",thigh_pain,llm-fls-adherence@1.0.0,True
"Haben Sie seit dem Beginn der Medikamenteneinnahme neue Schmerzen im Oberschenkel, im Hüftbereich oder in der Leiste verspürt?","Ja, einige Hüftschmerzen",thigh_pain,llm-fls-adherence@1.0.0,True
"Haben Sie seit dem Beginn der Medikamenteneinnahme neue Schmerzen im Oberschenkel, im Hüftbereich oder in der Leiste verspürt?","Ja, ich habe seit Beginn der Medikamenteneinnahme scharfe Schmerzen im Oberschenkel.",thigh_pain,llm-fls-adherence@1.0.0,True
"Haben Sie seit dem Beginn der Medikamenteneinnahme neue Schmerzen im Oberschenkel, im Hüftbereich oder in der Leiste verspürt?","Ich habe bemerkt, dass ich seit Beginn der Behandlung neuen Schmerz im Hüftbereich habe, den ich zuvor nicht hatte.",thigh_pain,llm-fls-adherence@1.0.0,True
"Haben Sie seit dem Beginn der Medikamenteneinnahme neue Schmerzen im Oberschenkel, im Hüftbereich oder in der Leiste verspürt?","Seit ich die Medikamente nehme, habe ich einen Schmerz in der Leiste, der nicht verschwinden will.",thigh_pain,llm-fls-adherence@1.0.0,True
"Haben Sie seit dem Beginn der Medikamenteneinnahme neue Schmerzen im Oberschenkel, im Hüftbereich oder in der Leiste verspürt?","""""""
Das Medikament scheint mir Schmerzen im Oberschenkel zu verursachen, es dauert schon seit einer Woche an.
""""""",thigh_pain,llm-fls-adherence@1.0.0,True
"Haben Sie seit dem Beginn der Medikamenteneinnahme neue Schmerzen im Oberschenkel, im Hüftbereich oder in der Leiste verspürt?","""""""
Ich bin mir nicht sicher, ob es mit der Medikation zusammenhängt, aber ich habe Unbehagen in meinem Oberschenkel gespürt.
""""""",thigh_pain,llm-fls-adherence@1.0.0,True
"Haben Sie seit dem Beginn der Medikamenteneinnahme neue Schmerzen im Oberschenkel, im Hüftbereich oder in der Leiste verspürt?","""""""
Ich habe ein paar Tage nach dem Beginn der neuen Medikation Schmerzen im Oberschenkel verspürt, und es ist seither schlimmer geworden.
""""""",thigh_pain,llm-fls-adherence@1.0.0,True
"Haben Sie seit dem Beginn der Medikamenteneinnahme neue Schmerzen im Oberschenkel, im Hüftbereich oder in der Leiste verspürt?","Vielleicht sind es die Medikamente, aber ich habe ab und zu Schmerzen in der Hüftgegend.",thigh_pain,llm-fls-adherence@1.0.0,True
"Haben Sie seit dem Beginn der Medikamenteneinnahme neue Schmerzen im Oberschenkel, im Hüftbereich oder in der Leiste verspürt?",Nein,thigh_pain,llm-fls-adherence@1.0.0,False
"Haben Sie seit dem Beginn der Medikamenteneinnahme neue Schmerzen im Oberschenkel, im Hüftbereich oder in der Leiste verspürt?","""""""
Nein, nichts dergleichen
""""""",thigh_pain,llm-fls-adherence@1.0.0,False
"Haben Sie seit dem Beginn der Medikamenteneinnahme neue Schmerzen im Oberschenkel, im Hüftbereich oder in der Leiste verspürt?","Nein, ich habe seit Beginn der Medikation keine neuen Schmerzen im Oberschenkel, Hüft- oder Leistengebiet verspürt.",thigh_pain,llm-fls-adherence@1.0.0,False
"Haben Sie seit dem Beginn der Medikamenteneinnahme neue Schmerzen im Oberschenkel, im Hüftbereich oder in der Leiste verspürt?","Ich spüre keinen Unterschied in meinen Oberschenkeln oder Hüften, überhaupt keine neue Schmerzen.",thigh_pain,llm-fls-adherence@1.0.0,False
"Haben Sie seit dem Beginn der Medikamenteneinnahme neue Schmerzen im Oberschenkel, im Hüftbereich oder in der Leiste verspürt?","""""""
Das Medikament hat mir keine Probleme mit Schmerzen im Oberschenkel bereitet.
""""""",thigh_pain,llm-fls-adherence@1.0.0,False
"Haben Sie seit dem Beginn der Medikamenteneinnahme neue Schmerzen im Oberschenkel, im Hüftbereich oder in der Leiste verspürt?","""""""
Ich spüre in diesen Bereichen keinen Schmerz, daher denke ich, dass die Medikation in Ordnung ist.
""""""",thigh_pain,llm-fls-adherence@1.0.0,False
"Haben Sie seit dem Beginn der Medikamenteneinnahme neue Schmerzen im Oberschenkel, im Hüftbereich oder in der Leiste verspürt?",Es gab keine Veränderung in meinem Oberschenkel- oder Hüftbereich; alles fühlt sich normal an.,thigh_pain,llm-fls-adherence@1.0.0,False
"Haben Sie seit dem Beginn der Medikamenteneinnahme neue Schmerzen im Oberschenkel, im Hüftbereich oder in der Leiste verspürt?","""""""
Ich glaube, ich spüre etwas in meinem Schritt, aber es ist schwer zu sagen, ob es von der Medikation kommt oder nicht.
""""""",thigh_pain,llm-fls-adherence@1.0.0,Unsure
"Haben Sie seit dem Beginn der Medikamenteneinnahme neue Schmerzen im Oberschenkel, im Hüftbereich oder in der Leiste verspürt?","Ich hatte schon Schmerzen im Oberschenkel, daher bin ich mir nicht sicher, ob es sich um ein neues Problem handelt oder nur um eine Verschlimmerung eines alten Problems.",thigh_pain,llm-fls-adherence@1.0.0,Unsure
"Haben Sie seit dem Beginn der Medikamenteneinnahme neue Schmerzen im Oberschenkel, im Hüftbereich oder in der Leiste verspürt?","Es ist möglich, dass das Medikament für den Schmerz in meinem Oberschenkel verantwortlich ist, aber ich bin mir wirklich nicht sicher.",thigh_pain,llm-fls-adherence@1.0.0,Unsure
"Haben Sie seit dem Beginn der Medikamenteneinnahme neue Schmerzen im Oberschenkel, im Hüftbereich oder in der Leiste verspürt?","""""""
Ich bin mir nicht sicher, was die Schmerzen verursacht, aber ich plane, einen Nachsprechtermin zu vereinbaren, um dies weiter zu untersuchen.
""""""",thigh_pain,llm-fls-adherence@1.0.0,Unsure
"Haben Sie seit dem Beginn der Medikamenteneinnahme neue Schmerzen im Oberschenkel, im Hüftbereich oder in der Leiste verspürt?",Ich werde danach Ausschau halten.,thigh_pain,llm-fls-adherence@1.0.0,Inconclusive
"Haben Sie seit dem Beginn der Medikamenteneinnahme neue Schmerzen im Oberschenkel, im Hüftbereich oder in der Leiste verspürt?","""""""
Keine
""""""",thigh_pain,llm-fls-adherence@1.0.0,False
"""""""
Hast du irgendeine neue Erfahrung gemacht
""""""","""""""
ja
""""""",thigh_pain,llm-fls-adherence@1.0.0,Inconclusive
"""""""
Hast du irgendeine neue Erfahrung gemacht
""""""","""""""
Ich bin
""""""",thigh_pain,llm-fls-adherence@1.0.0,Inconclusive
Nehmen Sie Ihr Calcium- und/oder Vitamin-D-Ergänzungsmittel regelmäßig ein?,"""""""
Ja
""""""",supplements_check,llm-fls-adherence@1.0.0,True
Nehmen Sie Ihr Calcium- und/oder Vitamin-D-Ergänzungsmittel regelmäßig ein?,"Ja, ich nehme meine Kalzium- und Vitamin-D-Ergänzungsmittel jeden Tag ein, wie vorgeschrieben.",supplements_check,llm-fls-adherence@1.0.0,True
Nehmen Sie Ihr Calcium- und/oder Vitamin-D-Ergänzungsmittel regelmäßig ein?,"Ich bin sehr konsequent bei der Einnahme meiner Ergänzungsmittel, sowohl Calcium als auch Vitamin D.",supplements_check,llm-fls-adherence@1.0.0,True
Nehmen Sie Ihr Calcium- und/oder Vitamin-D-Ergänzungsmittel regelmäßig ein?,"Mein Arzt hat mir gesagt, dass ich sie täglich einnehmen soll, und das tue ich auch.",supplements_check,llm-fls-adherence@1.0.0,True
Nehmen Sie Ihr Calcium- und/oder Vitamin-D-Ergänzungsmittel regelmäßig ein?,"Ich nehme meine Ergänzungsmittel jeden Morgen mit dem Frühstück ein, damit ich sie nicht vergesse.",supplements_check,llm-fls-adherence@1.0.0,True
Nehmen Sie Ihr Calcium- und/oder Vitamin-D-Ergänzungsmittel regelmäßig ein?,"Ja, ich nehme sowohl meine Calcium- als auch meine Vitamin-D-Ergänzungsmittel wie von meinem Gesundheitsdienstleister vorgeschrieben.",supplements_check,llm-fls-adherence@1.0.0,True
Nehmen Sie Ihr Calcium- und/oder Vitamin-D-Ergänzungsmittel regelmäßig ein?,Nein,supplements_check,llm-fls-adherence@1.0.0,False
Nehmen Sie Ihr Calcium- und/oder Vitamin-D-Ergänzungsmittel regelmäßig ein?,"""""""
Nein, ich habe meine Calcium- und Vitamin-D-Ergänzungsmittel nicht eingenommen.
""""""",supplements_check,llm-fls-adherence@1.0.0,False
Nehmen Sie Ihr Calcium- und/oder Vitamin-D-Ergänzungsmittel regelmäßig ein?,"""""""
Ich habe sie vor ein paar Wochen aufgehört zu nehmen, weil ich das Gefühl hatte, dass sie nicht notwendig sind.
""""""",supplements_check,llm-fls-adherence@1.0.0,False
Nehmen Sie Ihr Calcium- und/oder Vitamin-D-Ergänzungsmittel regelmäßig ein?,"Ehrlich gesagt, habe ich die von meinem Arzt verschriebenen Nahrungsergänzungsmittel nie eingenommen.",supplements_check,llm-fls-adherence@1.0.0,False
Nehmen Sie Ihr Calcium- und/oder Vitamin-D-Ergänzungsmittel regelmäßig ein?,"Ich nehme sie nur gelegentlich, nicht regelmäßig.",supplements_check,llm-fls-adherence@1.0.0,False
Nehmen Sie Ihr Calcium- und/oder Vitamin-D-Ergänzungsmittel regelmäßig ein?,"Nein, ich nehme keine Ergänzungsmittel, einschließlich Calcium und Vitamin D.",supplements_check,llm-fls-adherence@1.0.0,False
Nehmen Sie Ihr Calcium- und/oder Vitamin-D-Ergänzungsmittel regelmäßig ein?,"Ich habe vielleicht ein paar Tage verpasst, aber ich versuche, wieder in den Schwung zu kommen.",supplements_check,llm-fls-adherence@1.0.0,False
Nehmen Sie Ihr Calcium- und/oder Vitamin-D-Ergänzungsmittel regelmäßig ein?,Das ist eine gute Frage; ich sollte sie wahrscheinlich regelmäßiger einnehmen.,supplements_check,llm-fls-adherence@1.0.0,False
Nehmen Sie Ihr Calcium- und/oder Vitamin-D-Ergänzungsmittel regelmäßig ein?,"""""""
Ich plane, sie bald wieder zu nehmen, aber ich habe es noch nicht getan.
""""""",supplements_check,llm-fls-adherence@1.0.0,False
Nehmen Sie Ihr Calcium- und/oder Vitamin-D-Ergänzungsmittel regelmäßig ein?,"""""""
Ich denke, ich nehme sie, aber ich bin mir nicht ganz sicher.
""""""",supplements_check,llm-fls-adherence@1.0.0,Unsure
Nehmen Sie Ihr Calcium- und/oder Vitamin-D-Ergänzungsmittel regelmäßig ein?,"""""""
Ich bin ziemlich sicher, dass ich sie heute Morgen genommen habe, aber ich könnte gestern vergessen haben.
""""""",supplements_check,llm-fls-adherence@1.0.0,True
Nehmen Sie Ihr Calcium- und/oder Vitamin-D-Ergänzungsmittel regelmäßig ein?,Lass mich schnell meine Medikamentenliste überprüfen.,supplements_check,llm-fls-adherence@1.0.0,Inconclusive
Nehmen Sie Ihr Calcium- und/oder Vitamin-D-Ergänzungsmittel regelmäßig ein?,"Ich muss meinen Familienmitglied fragen, der meine Medikamente verwaltet.",supplements_check,llm-fls-adherence@1.0.0,Inconclusive
Nehmen Sie Ihr Calcium- und/oder Vitamin-D-Ergänzungsmittel regelmäßig ein?,"Ich muss in meinen Kalender schauen, um zu sehen, wann ich sie das letzte Mal genommen habe.",supplements_check,llm-fls-adherence@1.0.0,Inconclusive
"""""""
Ich verstehe. Viele Menschen finden es schwierig, die Einnahme von Nahrungsergänzungsmitteln langfristig beizubehalten. Was hat Sie dazu gebracht, sie nicht mehr einzunehmen?
""""""","""""""
Ich habe sie einfach vergessen mitzunehmen.
""""""",why_not_taking_supplements,llm-fls-adherence@1.0.0,True
"""""""
Ich verstehe. Viele Menschen finden es schwierig, die Einnahme von Nahrungsergänzungsmitteln langfristig beizubehalten. Was hat Sie dazu gebracht, sie nicht mehr einzunehmen?
""""""","Ich dachte, sie arbeiten nicht, also habe ich aufgehört.",why_not_taking_supplements,llm-fls-adherence@1.0.0,True
"""""""
Ich verstehe. Viele Menschen finden es schwierig, die Einnahme von Nahrungsergänzungsmitteln langfristig beizubehalten. Was hat Sie dazu gebracht, sie nicht mehr einzunehmen?
""""""",Die Nebenwirkungen waren für mich zu stark.,why_not_taking_supplements,llm-fls-adherence@1.0.0,True
"""""""
Ich verstehe. Viele Menschen finden es schwierig, die Einnahme von Nahrungsergänzungsmitteln langfristig beizubehalten. Was hat Sie dazu gebracht, sie nicht mehr einzunehmen?
""""""","""""""
Ich fühlte, dass ich sie nicht mehr brauchte
""""""",why_not_taking_supplements,llm-fls-adherence@1.0.0,True
"""""""
Ich verstehe. Viele Menschen finden es schwierig, die Einnahme von Nahrungsergänzungsmitteln langfristig beizubehalten. Was hat Sie dazu gebracht, sie nicht mehr einzunehmen?
""""""",Ich nahm schon zu viele Pillen.,why_not_taking_supplements,llm-fls-adherence@1.0.0,True
"""""""
Ich verstehe. Viele Menschen finden es schwierig, die Einnahme von Nahrungsergänzungsmitteln langfristig beizubehalten. Was hat Sie dazu gebracht, sie nicht mehr einzunehmen?
""""""","Ich nehme sie täglich, wie vorgeschrieben.",why_not_taking_supplements,llm-fls-adherence@1.0.0,False
"""""""
Ich verstehe. Viele Menschen finden es schwierig, die Einnahme von Nahrungsergänzungsmitteln langfristig beizubehalten. Was hat Sie dazu gebracht, sie nicht mehr einzunehmen?
""""""","Ich habe nie aufgehört, meine Nahrungsergänzungsmittel einzunehmen.",why_not_taking_supplements,llm-fls-adherence@1.0.0,False
"""""""
Ich verstehe. Viele Menschen finden es schwierig, die Einnahme von Nahrungsergänzungsmitteln langfristig beizubehalten. Was hat Sie dazu gebracht, sie nicht mehr einzunehmen?
""""""",Ich bin sehr fleißig bei der Einnahme meiner Medikamente.,why_not_taking_supplements,llm-fls-adherence@1.0.0,False
"""""""
Ich verstehe. Viele Menschen finden es schwierig, die Einnahme von Nahrungsergänzungsmitteln langfristig beizubehalten. Was hat Sie dazu gebracht, sie nicht mehr einzunehmen?
""""""",Ich nehme alle meine Medikamente pünktlich ein.,why_not_taking_supplements,llm-fls-adherence@1.0.0,False
"""""""
Ich verstehe. Viele Menschen finden es schwierig, die Einnahme von Nahrungsergänzungsmitteln langfristig beizubehalten. Was hat Sie dazu gebracht, sie nicht mehr einzunehmen?
""""""",Ich habe seit Wochen keine Dosis ausgelassen.,why_not_taking_supplements,llm-fls-adherence@1.0.0,False
"""""""
Ich verstehe. Viele Menschen finden es schwierig, die Einnahme von Nahrungsergänzungsmitteln langfristig beizubehalten. Was hat Sie dazu gebracht, sie nicht mehr einzunehmen?
""""""","""""""
Ich bin mir nicht sicher, ich glaube, ich habe ein paar Tage verpasst.
""""""",why_not_taking_supplements,llm-fls-adherence@1.0.0,Unsure
"""""""
Ich verstehe. Viele Menschen finden es schwierig, die Einnahme von Nahrungsergänzungsmitteln langfristig beizubehalten. Was hat Sie dazu gebracht, sie nicht mehr einzunehmen?
""""""","""""""
Ich versuche mich zu erinnern, aber ich bin nicht sicher
""""""",why_not_taking_supplements,llm-fls-adherence@1.0.0,Unsure
"""""""
Ich verstehe. Viele Menschen finden es schwierig, die Einnahme von Nahrungsergänzungsmitteln langfristig beizubehalten. Was hat Sie dazu gebracht, sie nicht mehr einzunehmen?
""""""","Vielleicht habe ich für einen Moment innegehalten, aber ich bin mir nicht sicher.",why_not_taking_supplements,llm-fls-adherence@1.0.0,Unsure
"""""""
Ich verstehe. Viele Menschen finden es schwierig, die Einnahme von Nahrungsergänzungsmitteln langfristig beizubehalten. Was hat Sie dazu gebracht, sie nicht mehr einzunehmen?
""""""","""""""
Lass mich meine Medikamentendose überprüfen
""""""",why_not_taking_supplements,llm-fls-adherence@1.0.0,Inconclusive
"""""""
Ich verstehe. Viele Menschen finden es schwierig, die Einnahme von Nahrungsergänzungsmitteln langfristig beizubehalten. Was hat Sie dazu gebracht, sie nicht mehr einzunehmen?
""""""","Ich muss in meinen Kalender schauen, um mich zu erinnern.",why_not_taking_supplements,llm-fls-adherence@1.0.0,Inconclusive
"""""""
Ich verstehe. Viele Menschen finden es schwierig, die Einnahme von Nahrungsergänzungsmitteln langfristig beizubehalten. Was hat Sie dazu gebracht, sie nicht mehr einzunehmen?
""""""","Kannst du mich daran erinnern, welche Ergänzungsmittel ich einnehmen soll?",why_not_taking_supplements,llm-fls-adherence@1.0.0,Inconclusive
"""""""
Ich verstehe. Viele Menschen finden es schwierig, die Einnahme von Nahrungsergänzungsmitteln langfristig beizubehalten. Was hat Sie dazu gebracht, sie nicht mehr einzunehmen?
""""""",Ich werde gehen und meine Familienmitglied fragen.,why_not_taking_supplements,llm-fls-adherence@1.0.0,Inconclusive
"""""""
Ich verstehe. Viele Menschen finden es schwierig, die Einnahme von Nahrungsergänzungsmitteln langfristig beizubehalten. Was hat Sie dazu gebracht, sie nicht mehr einzunehmen?
""""""",Ich werde Ihnen später darauf antworten.,why_not_taking_supplements,llm-fls-adherence@1.0.0,Inconclusive
Was hat dich aufhalten lassen?,"""""""
ja
""""""",why_not_taking_supplements,llm-fls-adherence@1.0.0,Inconclusive
Was hat dich aufhalten lassen?,"""""""
Ich bin
""""""",why_not_taking_supplements,llm-fls-adherence@1.0.0,Inconclusive
Hatten Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Stürze?,"Ja, ich bin letzte Woche gestürzt.",falls_since_clinic,llm-fls-adherence@1.0.0,True
Hatten Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Stürze?,"""""""
Ich bin seit meinem letzten Termin zweimal gestürzt.
""""""",falls_since_clinic,llm-fls-adherence@1.0.0,True
Hatten Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Stürze?,Leider bin ich vor ein paar Tagen auf dem Eis gestürzt.,falls_since_clinic,llm-fls-adherence@1.0.0,True
Hatten Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Stürze?,"Ja, ich bin im Badezimmer ausgerutscht und gefallen.",falls_since_clinic,llm-fls-adherence@1.0.0,True
Hatten Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Stürze?,Ich bin die Treppe hinuntergefallen.,falls_since_clinic,llm-fls-adherence@1.0.0,True
Hatten Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Stürze?,"Nein, ich bin seit meiner letzten Untersuchung nicht gestürzt.",falls_since_clinic,llm-fls-adherence@1.0.0,False
Hatten Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Stürze?,"Ich freue mich, berichten zu können, dass es keine Stürze gab.",falls_since_clinic,llm-fls-adherence@1.0.0,False
Hatten Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Stürze?,"Alles ist gut, keine Stürze zu melden.",falls_since_clinic,llm-fls-adherence@1.0.0,False
Hatten Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Stürze?,"Ich war vorsichtig, also bin ich nicht gestürzt.",falls_since_clinic,llm-fls-adherence@1.0.0,False
Hatten Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Stürze?,"""""""
Nicht seit meinem letzten Besuch, zum Glück
""""""",falls_since_clinic,llm-fls-adherence@1.0.0,False
Hatten Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Stürze?,"""""""
Ich bin mir nicht sicher, ob ich es als Sturz bezeichnen würde, aber ich bin gestolpert.
""""""",falls_since_clinic,llm-fls-adherence@1.0.0,Unsure
Hatten Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Stürze?,"""""""
Vielleicht hatte ich ein wenig Schwindel.
""""""",falls_since_clinic,llm-fls-adherence@1.0.0,Unsure
Hatten Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Stürze?,"Das ist eine gute Frage, ich muss einen Moment darüber nachdenken.",falls_since_clinic,llm-fls-adherence@1.0.0,Inconclusive
Hatten Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Stürze?,"Ich bin mir nicht sicher, kannst du mich daran erinnern, wann mein letzter Termin war?",falls_since_clinic,llm-fls-adherence@1.0.0,Inconclusive
Hatten Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Stürze?,"""""""
Keine
""""""",falls_since_clinic,llm-fls-adherence@1.0.0,False
Haben Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Knochen gebrochen?,"Ja, ich habe mir letzte Woche den Arm gebrochen.",fractures_since_clinic,llm-fls-adherence@1.0.0,True
Haben Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Knochen gebrochen?,Ich bin gestürzt und habe mir seit meiner letzten Untersuchung das Becken gebrochen.,fractures_since_clinic,llm-fls-adherence@1.0.0,True
Haben Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Knochen gebrochen?,"""""""
Leider habe ich seit meinem letzten Arztbesuch zwei neue Frakturen erlitten.
""""""",fractures_since_clinic,llm-fls-adherence@1.0.0,True
Haben Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Knochen gebrochen?,"""""""
Ich bin vor ein paar Tagen auf Eis ausgerutscht und habe mir das Handgelenk gebrochen.
""""""",fractures_since_clinic,llm-fls-adherence@1.0.0,True
Haben Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Knochen gebrochen?,"Ja, ich habe seit meinem letzten Klinikaufenthalt einen neuen Bruch im Bein.",fractures_since_clinic,llm-fls-adherence@1.0.0,True
Haben Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Knochen gebrochen?,Nein,fractures_since_clinic,llm-fls-adherence@1.0.0,False
Haben Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Knochen gebrochen?,"""""""
auf keinen Fall
""""""",fractures_since_clinic,llm-fls-adherence@1.0.0,False
Haben Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Knochen gebrochen?,"""""""
Nein, ich habe seit meiner letzten Untersuchung keine Knochen gebrochen.
""""""",fractures_since_clinic,llm-fls-adherence@1.0.0,False
Haben Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Knochen gebrochen?,"""""""
Ich war vorsichtig und habe keine neuen Brüche gehabt.
""""""",fractures_since_clinic,llm-fls-adherence@1.0.0,False
Haben Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Knochen gebrochen?,"Keine neuen Brüche für mich, Gott sei Dank.",fractures_since_clinic,llm-fls-adherence@1.0.0,False
Haben Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Knochen gebrochen?,"Ich freue mich, berichten zu können, dass es seit meinem letzten Besuch keine neuen Brüche oder Frakturen gibt.",fractures_since_clinic,llm-fls-adherence@1.0.0,False
Haben Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Knochen gebrochen?,"""""""
Ich bin mir nicht sicher, ich bin gestürzt, aber ich weiß nicht, ob etwas gebrochen ist.
""""""",fractures_since_clinic,llm-fls-adherence@1.0.0,Unsure
Haben Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Knochen gebrochen?,"""""""
Ich glaube, ich habe eine Rippe angebrochen, bin mir aber nicht sicher.
""""""",fractures_since_clinic,llm-fls-adherence@1.0.0,Unsure
Haben Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Knochen gebrochen?,"""""""
Ich habe ein wenig Schmerzen, aber ich weiß nicht, ob es ein Bruch oder etwas anderes ist.
""""""",fractures_since_clinic,llm-fls-adherence@1.0.0,Unsure
Haben Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Knochen gebrochen?,"Ich warte auf die Bestätigung des Arztes, aber es fühlt sich an, als hätte ich etwas gebrochen.",fractures_since_clinic,llm-fls-adherence@1.0.0,Unsure
Haben Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Knochen gebrochen?,"Ich habe eine Röntgenaufnahme gemacht, aber ich habe die Ergebnisse noch nicht erhalten.",fractures_since_clinic,llm-fls-adherence@1.0.0,Inconclusive
Haben Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Knochen gebrochen?,"Ich werde gleich eine Röntgenaufnahme machen lassen, daher werde ich es bald wissen.",fractures_since_clinic,llm-fls-adherence@1.0.0,Inconclusive
Haben Sie seit Ihrem letzten Besuch in der Klinik irgendwelche Knochen gebrochen?,Lass mich schnell meine Aufzeichnungen überprüfen.,fractures_since_clinic,llm-fls-adherence@1.0.0,Inconclusive
